0xf13
0xf62
0xf6f
0xfd6
0x1043
0x107e
0x10a5
0x10b3
0x10c0
0x1136
0x115d
0x116b
0x1178
0x1260
0x126d
0x12d2
0x130c
0x1324
0x132e
0x13ad
0x13e9
0x13fa
0x1406
0x1420
0x1478
0x1482
0x1509
0x151f
0x152e
0x1565
0x1596
0x15be
0x15f2
0x16df
0x16fe
0x1733
0x1747
0x178e
0x17c5
0x17d1
0x17f9
0x180c
0x18fb
0x193a
0x198c
0x19b4
0x19fe
0x1a65
0x1a99
0x1ace
0x1b18
0x1bfc
0x1c65
0x1c92
0x1cce
0x1cf9
0x1d0e
0x1d1a
0x1d26
0x1d4c
0x1db1
0x1e56
0x1e65
0x1e7c
0x1e89
0x1e93
0x1e9e
0x1eaa
0x1eb6
0x1ec2
0x1ece
0x1eda
0x1eeb
0x1f40
0x1f5d
0x1fa4
0x1fec
0x2004
0x2034
0x209c
0x20c5
0x20d1
0x20db
0x2348
0x23c3
0x23cd
0x240f
0x24d2
0x24f2
0x24fe
0x2521
0x252d
0x2612
0x2629
0x26d7
0x2725
0x2734
0x2740
0x274c
0x275f
0x27dd
0x282c
0x2836
0x2850
0x285d
0x2869
0x2a17
0x2a8a
0x2abb
0x2ad1
0x2add
0x2ae9
0x2b7d
0x2b9d
0x2ba9
0x2bb5
0x2bea
0x2bf6
0x2c02
0x2c79
0x2c83
0x2c8d
0x2cfe
0x2d3d
0x2d53
0x2d5f
0x2d6b
0x2d87
0x2d9a
0x2da6
0x2dd9
0x2e24
0x2e4f
0x2e6f
0x2e7f
0x2ef3
0x2ff7
0x324d
0x32b9
0x32c8
0x32f4
0x3302
0x3325
0x3331
0x333d
0x3350
0x3376
0x339b
0x33b3
0x33ce
0x342e
0x343a
0x3458
0x346c
0x348d
0x34cb
0x354b
0x356c
0x35ac
0x3673
0x369c
0x36a8
0x36b4
0x3739
0x3842
0x384e
0x38cf
0x38f0
0x3aa2
0x3b12
0x3b28
0x3b8d
0x3b99
0x3ba5
0x3bd4
0x3be0
0x3c20
0x3cb9
0x3ccd
0x3cd9
0x3d0c
0x3d6d
0x3d8d
0x3db3
0x3df5
0x3e01
0x3ed5
0x3efc
0x3f2f
0x3f51
0x3f73
0x3fbd
0x3fee
0x40ba
0x40c6
0x40d2
0x410b
0x414f
0x4169
0x436c
0x4483
0x450a
0x451c
0x4548
0x45ea
0x45f0
0x462a
0x4677
0x4689
0x469b
0x46ad
0x46bf
0x46f8
0x48fd
0x4925
0x494d
0x4975
0x499e
0x4a66
0x4a90
0x4c79
0x4cbe
0x4ce7
0x4df3
0x4eb8
0x4f47
0x4f5d
0x4fb4
0x4fef
0x5040
0x5071
