0x0	0xd
0x1c	0x2e
0x1a6b	0x1a79
0x287a	0x28bb
0x2c94	0x2ccf
0x399e	0x39b4
0x4044	0x4054
0x4088	0x4095
0x4d89	0x4d92
0x11	0x1c
0x295	0x2a2
0x16d	0x17a
0xdf	0xec
0x9e	0xab
0x12c	0x139
0x207	0x214
0x1c6	0x1d3
0x254	0x261
0x3d5	0x3e2
0x347	0x354
0x306	0x313
0x394	0x3a1
0x46f	0x47c
0x42e	0x43b
0x4bc	0x4c9
0x4527	0x4537
0x1426	0x1433
0x162f	0x1643
0x4e20	0x4e2d
0x1de1	0x1e27
0x20e5	0x20f9
0xcf	0xdb
0x28c2	0x28d7
0x28e9	0x28f6
0x19fe	0x1a14
0x2536	0x254b
0x1a14	0x1a28
0x1a65	0x1a6b
0x1a99	0x1a9f
0x1c43	0x1c4f
0x1ace	0x1ae5
0x1b18	0x1b25
0x1bfc	0x1c09
0x1c12	0x1c26
0x1c2f	0x1c43
0x1c55	0x1c58
0x1c65	0x1c72
0x1c92	0x1c98
0x1ca1	0x1cae
0x1cce	0x1cd4
0x1cdd	0x1cdf
0x35ed	0x362c
0x4ef8	0x4f0c
0x1d26	0x1d32
0x4b8b	0x4b97
0x1d6b	0x1d82
0x1db1	0x1db3
0x2426	0x2468
0x1fa4	0x1fb4
0x2034	0x206d
0x2141	0x2151
0x2218	0x2228
0x2612	0x261c
0x264a	0x2654
0x2629	0x2631
0x26d7	0x26f6
0x2710	0x2717
0x2702	0x2705
0x2784	0x278b
0x27c6	0x27cd
0x82	0x8e
0x2869	0x287a
0x3d99	0x3da6
0x2c8d	0x2c94
0x2d01	0x2d0b
0x2cfe	0x2d01
0x2e8c	0x2ec4
0x2d6b	0x2d77
0x259f	0x25e3
0x2da6	0x2da9
0x2dd9	0x2df0
0x2df4	0x2e00
0x2e24	0x2e3c
0x2e6f	0x2e75
0x2ef3	0x2ef9
0x2f00	0x2f17
0x3302	0x3312
0x3350	0x3356
0x2a01	0x2a0d0x2a01
0x396b	0x3971
0x398a	0x399e
