0xb55
0xdd0
0x22e2
0x259f
0x265a
0x2775
0x2a01
0x2e8c
0x33e5
0x3509
0x3878
0x3951
0x39c1
0x3a3c
0x3aac
0x3bbb
0x3cac
0x3e79
0x4171
0x4225
0x4be0
0x4d5e
0x7b75
