0xe30
0xf50
0xf5c
0x1134
0x115a
0x1167
0x1e26
0x1f1c
0x1f29
0x2066
0x21d8
0x257a
0x2588
0x26dd
0x2867
0x2f52
0x3430
0x3454
0x3470
0x3510
