0xf9a	0x2e36	0	Regular
0x1f53	0x2e36	0	Regular
0x2d62	0x2e36	0	Regular
0x3822	0x2e36	0	Regular
0x34ce0x25b2	0x2e36	0	Regular
0x34ceB0x1d6b	0x2e36	0	Regular
0x34ceB0x4b94	0x2e36	0	Regular
0x34ceB0x21d8	0x2e36	0	Regular
0x34ceB0x2780	0x2e36	0	Regular
0x34ceB0x2867	0x2e36	0	Regular
0x34ceB0x2f52	0x2e36	0	Regular
0x34ceB0x3865	0x2e36	0	Regular
0x34ceB0x4c960xbae	0x2e36	0	Regular
0x34ceB0x4c960x255b	0x2e36	0	Regular
0x34ceB0x34540x1a65B0x8ba	0x2e36	0	Regular
0x34ceB0x34700x1a65B0x8ba	0x2e36	0	Regular
0x34ceB0x34540x29dbB0xcd2	0x2e36	0	Regular
0x34ceB0x34700x29dbB0xcd2	0x2e36	0	Regular
