0x0	__function_selector__
0xa9	()
0xa9	fallback()
0xae	UniswapV2Router02()
0xde	updateUniswapV2Router02(address)
0xf3	setOracleAddresses(address,address,uint8,uint88)
0x106	initializeOracle(address,address,address)
0x119	coin(address)
0x18f	removeCoin(address)
0x1a2	owner()
0x1b3	getPrice(address,address)
0x1d4	updateTellerContractAddress(address)
0x1e7	tellerContractAddress()
0x1fa	transferOwnership(address)
0x262	0x262
0x65c	0x65c
0xb2c	0xb2c
0xbdd	0xbdd
0xbff	0xbff
0xc1b	0xc1b
0xc3d	0xc3d
0xc70	0xc70
0xcb3	0xcb3
0xd1d	0xd1d
0xde2	0xde2
0xdfb	0xdfb
0xe30	0xe30
0xe67	0xe67
0xebe	0xebe
0xf01	0xf01
