0x0	0xd
0xfa	0x128
0x78c	0x798
0x58aB0x11	0x59aB0x11
0x90aB0x573B0x59eB0x11	0x912B0x573B0x59eB0x11
0x90aB0x573B0x5aeB0x11	0x912B0x573B0x5aeB0x11
0x1a5B0x156	0x1b1B0x156
0x1b3B0x156	0x1baB0x156
0x1d0B0x156	0x1d2B0x156
0x346B0x156	0x34cB0x156
0x419B0x2faB0x1baB0x156	0x41fB0x2faB0x1baB0x156
0x485B0x2faB0x1baB0x156	0x4a0B0x2faB0x1baB0x156
0x4c2B0x2faB0x1baB0x156	0x4c7B0x2faB0x1baB0x156
0x815B0x5f5B0x45bB0x2faB0x1baB0x156	0x81bB0x5f5B0x45bB0x2faB0x1baB0x156
0x7ebB0x5f5B0x45bB0x2faB0x1baB0x156	0x7eeB0x5f5B0x45bB0x2faB0x1baB0x156
0x80bB0x5f5B0x45bB0x2faB0x1baB0x156	0x815B0x5f5B0x45bB0x2faB0x1baB0x156
0x7eeB0x5f5B0x45bB0x2faB0x1baB0x156	0x7f8B0x5f5B0x45bB0x2faB0x1baB0x156
0x507B0x4c7B0x2faB0x1baB0x156	0x511B0x4c7B0x2faB0x1baB0x156
0x519B0x4c7B0x2faB0x1baB0x156	0x525B0x4c7B0x2faB0x1baB0x156
0x815B0x62cB0x52dB0x4c7B0x2faB0x1baB0x156	0x81bB0x62cB0x52dB0x4c7B0x2faB0x1baB0x156
0x7ebB0x62cB0x52dB0x4c7B0x2faB0x1baB0x156	0x7eeB0x62cB0x52dB0x4c7B0x2faB0x1baB0x156
0x80bB0x62cB0x52dB0x4c7B0x2faB0x1baB0x156	0x815B0x62cB0x52dB0x4c7B0x2faB0x1baB0x156
0x7eeB0x62cB0x52dB0x4c7B0x2faB0x1baB0x156	0x7f8B0x62cB0x52dB0x4c7B0x2faB0x1baB0x156
0x1b1B0x156	0x1b3B0x156
