0x0	0xc
0x1a	0x2b
0x1472	0x14a2
0x192a	0x1942
0x1ce9	0x1d07
0x10	0x1a
0x130	0x13c
0xb8	0xc4
0x7c	0x88
0xff	0x10b
0x1b3	0x1bf
0x182	0x18e
0x1fa	0x206
0x79a	0x7e0
0x48d	0x4a4
0x4a8	0x4b6
0x4ba	0x4d8
0x4dc	0x52b
0x52f	0x53d
0x541	0x55f
0xf41	0xf87
0x121d	0x122c
0x1309	0x1318
0x1466	0x1472
0x913	0x918
0xe5	0xf0
0x974	0x98d
0x17b9	0x17c8
0xb45	0xb5c
0x1083	0x1088
0x1103	0x111a
0x1166	0x1175
0x1262	0x1271
0x134e	0x135d
0x14ba	0x14ce
0x14a2	0x14ab
0x1515	0x151b
0x157e	0x1584
0x18ce	0x18d4
0x18dc	0x18e1
0x1917	0x192a
0x1c74	0x1c85
0x197c	0x1983
0x1c8d	0x1c93
0x1c9b	0x1ca0
0x1cd6	0x1ce9
0x2437	0x243c
0x24a8	0x24c4
0x24c5	0x24f4
0x2a9	0x2bb
0x303	0x315
0x339	0x34b
0x356	0x368
0x3aa	0x3bc
0x3fa	0x40c
0x42e	0x440
0x45a	0x46c
0x477	0x489
0x5ac	0x5be
0x5da	0x5ec
0x626	0x638
0x649	0x65b
0x685	0x697
0x6b1	0x6c3
0x6e5	0x6f7
0x70a	0x71c
0x736	0x748
0x76c	0x77e
0x18b5	0x18c6
0x36	0x41
0x2475	0x248d
0x62	0x6d
0x2b	0x36
0x41	0x4c
0x4c	0x57
0x57	0x62
0x6d	0x78
0x88	0x93
0x93	0x9e
0x9e	0xa9
0xa9	0xb4
0xc4	0xcf
0xcf	0xda
0xda	0xe5
0xf0	0xfb
0x10b	0x116
0x116	0x121
0x121	0x12c
0x13c	0x147
0x147	0x152
0x152	0x15d
0x15d	0x168
0x168	0x173
0x173	0x17e
0x18e	0x199
0x199	0x1a4
0x1a4	0x1af
0x1bf	0x1ca
0x1ca	0x1d5
0x1d5	0x1e0
0x1e0	0x1eb
0x1eb	0x1f6
0x206	0x211
0x211	0x21c
0x21c	0x227
0x7e0	0x7e8
0xf87	0xf8f
0x14ce	0x14e7
0x18d4	0x18dc
0x1c93	0x1c9b
0x248d	0x24a7
0x16c70x42e	0x16d60x42e
0xd720x1c74	0xd790x1c74
0xab60x42e	0xabb0x42e
0x8090x79a	0x81d0x79a
0x8090xf41	0x81d0xf41
0x26e0x22c	0x2820x22c
0x26e0x675	0x2820x675
0x2560x22c	0x25f0x22c
0x2560x675	0x25f0x675
0x8440x2a9	0x8480x2a9
0x8440x3fa	0x8480x3fa
0x8440x685	0x8480x685
0x8440x6b1	0x8480x6b1
0x81d0x79a	0x8260x79a
0x81d0xf41	0x8260xf41
0x7fb0x79a	0x8090x79a
0x7fb0xf41	0x8090xf41
0x2820x22c	0x29b0x22c
0x2820x675	0x29b0x675
0x2340x22c	0x2560x22c
0x2340x675	0x2560x675
0x2329B0xf0a	0x2335B0xf0a
0x236bB0xf0a	0x2379B0xf0a
0x15cfB0x9fb	0x15ddB0x9fb
0x15cfB0x13db	0x15ddB0x13db
0x15cfB0x172e0x42e	0x15ddB0x172e0x42e
0x15cfB0x173b0x42e	0x15ddB0x173b0x42e
0x1e61B0x1964	0x1e79B0x1964
0x1decB0x1964	0x1dfdB0x1964
0x1e05B0x1964	0x1e0bB0x1964
0x1e13B0x1964	0x1e18B0x1964
0x1e4eB0x1964	0x1e61B0x1964
0x1e79B0x1964	0x1e8aB0x1964
0x1e0bB0x1964	0x1e13B0x1964
0x1f0cB0x1974	0x1f24B0x1974
0x1e97B0x1974	0x1ea8B0x1974
0x1eb0B0x1974	0x1eb6B0x1974
0x1ebeB0x1974	0x1ec3B0x1974
0x1ef9B0x1974	0x1f0cB0x1974
0x1eb6B0x1974	0x1ebeB0x1974
0xd720x1e97B0x1974	0xd790x1e97B0x1974
0x23b4B0x1bfd	0x23c3B0x1bfd
0x23d8B0x1bfd	0x23dfB0x1bfd
0x15cfB0x23d2B0x1bfd	0x15ddB0x23d2B0x1bfd
0x258aB0x23a9B0x1bfd	0x2590B0x23a9B0x1bfd
0x1d89B0x1952	0x1da1B0x1952
