0x152	0x20606b70
0x170	0x2fcb4f04
0x185	0x323e35b1
0x198	0x3708165a
0x1ab	0x587cde1e
0x1cb	0x5c19a95c
0x1de	0x5c60da1b
0x1e6	0x6a8cb4c6
0x206	0x6b38d14f
0x219	0x6fcfff45
0x239	0x715018a6
0x241	0x782d6fe1
0x254	0x7ecebe00
0x267	0x8da5cb5b
0x26f	0x8f32d59b
0x277	0xa75b87d2
0x27f	0xab3d9ffa
0x292	0xb4b5ea57
0x2a5	0xc3cda520
0x2b8	0xe7a324dc
0x2c0	0xf1127ed8
0x2e1	0xf2fde38b
0x2f4	0xf5f16ab8
0x1c8f	0x00000000
