0xd6
0x136
0x231
0x2a8
0x3ba
0x3bf
0x410
0x4fe
0x509
0x521
0x552
0x5dc
0x680
0x735
0x790
0x7e7
0x7f4
0x850
0x85d
0x93c
0x96c
0xb44
