0x0	__function_selector__
0x263	averageFeesPerBlockEpoch()
0x27d	poolLength()
0x285	poolInfo(uint256)
0x2d4	isContract(address)
0x30e	totalAllocPoint()
0x316	superAdmin()
0x33a	setDevFeeReciever(address)
0x362	withdrawFrom(address,uint256,uint256)
0x394	startNewEpoch()
0x39c	addPendingRewards(uint256)
0x3b9	RLP_FACTORY()
0x3c1	transferDevFee()
0x3c9	withdraw(uint256,uint256)
0x3ec	contractStartBlock()
0x3f4	depositFor(address,uint256,uint256)
0x426	epochRewards(uint256)
0x443	setPoolWithdrawable(uint256,bool)
0x468	emergencyWithdraw(uint256)
0x485	epochCalculationStartBlock()
0x48d	rewardsInThisEpoch()
0x495	massUpdatePools()
0x49d	set(uint256,uint256,bool)
0x4c8	getPendingDevFeeRewards()
0x4d0	swapAllRLPForRLP()
0x4d8	renounceOwnership()
0x4e0	owner()
0x4e8	epoch()
0x4f0	burnSuperAdmin()
0x4f8	userInfo(uint256,address)
0x53d	averageFeesPerBlockSinceStart()
0x545	pendingCore(uint256,address)
0x571	newSuperAdmin(address)
0x597	setStrategyContractOrDistributionContractAllowance(address,uint256,address)
0x5cd	add(uint256,address,bool,bool)
0x609	cumulativeRewardsSinceStart()
0x611	devaddr()
0x619	setAllowanceForPoolToken(address,uint256,uint256)
0x64b	setDevFee(uint16)
0x66c	deposit(uint256,uint256)
0x68f	pendingRewards()
0x697	core()
0x69f	transferOwnership(address)
0x6c5	0x6c5
0x737	0x737
0xabf	0xabf
0xfe5	0xfe5
0x10fd	0x10fd
0x187a	0x187a
0x20ce	0x20ce
0x2117	0x2117
0x2159	0x2159
0x215d	0x215d
0x22d3	0x22d3
0x232d	0x232d
0x23ba	0x23ba
0x2414	0x2414
0x246d	0x246d
0x24c4	0x24c4
0x26f9	0x26f9
0x298a	0x298a
0x2b42	0x2b42
0x2b7e	0x2b7e
0x2d18	()
0x2d18	fallback()
