0x0	__function_selector__
0x137	()
0x137	fallback()
0x13c	name()
0x15a	approve(address,uint256)
0x17d	totalSupply()
0x18f	settleAndStake(uint256,uint8)
0x1a4	transferFrom(address,address,uint256)
0x1b7	lsPair()
0x1e8	decimals()
0x1f7	increaseAllowance(address,uint256)
0x20a	initialize(address,address)
0x21d	balanceOf(address)
0x246	renounceOwnership()
0x24e	owner()
0x25f	symbol()
0x267	mint(uint256)
0x27a	decreaseAllowance(address,uint256)
0x28d	transfer(address,uint256)
0x2a0	longToken()
0x2b3	sharesTimeLock()
0x2c6	collateral()
0x2d9	allowance(address,address)
0x312	transferOwnership(address)
0x325	0x325
0x580	0x580
0x668	0x668
0x934	0x934
0x96a	0x96a
0x979	0x979
0xa6e	0xa6e
0xb06	0xb06
0xd78	0xd78
0xf48	0xf48
0xfc3	0xfc3
0x102c	0x102c
0x114c	0x114c
0x1183	0x1183
0x11d5	0x11d5
0x12ec	0x12ec
0x1356	0x1356
0x13b6	0x13b6
0x151d	0x151d
0x1534	0x1534
0x165c	0x165c
0x1695	0x1695
0x1719	0x1719
0x172e	0x172e
0x175a	0x175a
0x178d	0x178d
0x17a2	0x17a2
0x17ce	0x17ce
0x1845	0x1845
0x1873	0x1873
0x18a9	0x18a9
0x18e4	0x18e4
0x1913	0x1913
0x192b	0x192b
0x1979	0x1979
0x1996	0x1996
0x19e2	0x19e2
