0x0	__function_selector__
0x3f5	subscription(bytes32)
0x43a	getSubIDs(address,bool)
0x4b8	getReceiversLength()
0x4d2	subscribe(bytes32,uint256)
0x4f7	totalPendingDeposits()
0x4ff	hasClosed()
0x51b	setOperatorsContract(address)
0x541	dchf()
0x565	getOpening()
0x56d	maxCapWouldBeReached(uint256)
0x58a	getOperatorsPending()
0x592	issuer()
0x59a	isAdmin(address)
0x5c0	isRelay(address)
0x5e6	isOperatorOrSystem(address)
0x60c	getTraderOperatorsPending()
0x614	totalAcceptedDeposits()
0x61c	releaseToIssuer()
0x624	decimals()
0x62c	issuerClose(bool)
0x64b	getRaiseOperatorsContract()
0x653	isSystem(address)
0x679	isInitialized()
0x681	unpause()
0x689	isTrader(address)
0x6af	minSubscription()
0x6b7	close()
0x6bf	isOpen()
0x6c7	initialize(address,address)
0x6f5	getDeposits(address,bool)
0x723	getOperatorsContract()
0x72b	initialize(address,address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,address,address)
0x799	getMinCap()
0x7a1	isMultisig(address)
0x7c7	isOperator(address)
0x7ed	isNotPaused()
0x7f5	getReceiversBatch(uint256,uint256)
0x818	getAvailableShares()
0x820	pause()
0x828	confirmOperatorsContract()
0x830	isIssuer(address)
0x856	minCapReached()
0x85e	getSold()
0x866	confirmRaiseOperatorsContract()
0x86e	setRaiseOperatorsContract(address)
0x894	price()
0x89c	isPaused()
0x8a4	setTraderOperatorsContract(address)
0x8ca	confirmTraderOperatorsContract()
0x8d2	getTraderOperatorsContract()
0x8da	issuerPaid()
0x8e2	operatorFinalize(bool)
0x901	stage()
0x92d	initialize(address)
0x953	getMaxCap()
0x95b	maxCapReached()
0x963	getRaiseOperatorsPending()
0x96b	isInvestor(address)
0x991	isAdminOrSystem(address)
0x9b7	issuerSubscription(bytes32,bool)
0x9dc	getSubscriptionTypeLength(bool)
0x9fb	totalDeclinedDeposits()
0xa03	releaseAllFunds(address[])
0xaa6	getShares(address)
0xacc	getClosing()
0xad4	getReceiver(uint256)
0xaf1	batchReleasePending(address[])
0xbbf	0xbbf
0x10f1	0x10f1
0x1222	0x1222
0x12f6	0x12f6
0x17f7	0x17f7
0x1942	0x1942
0x1c9e	0x1c9e
0x1f4f	0x1f4f
0x2116	0x2116
0x2223	0x2223
0x231b	0x231b
0x232c	0x232c
0x24ac	0x24ac
0x2591	0x2591
0x2828	0x2828
0x28d9	0x28d9
0x28f3	0x28f3
0x3342	0x3342
0x3349	0x3349
0x336d	0x336d
0x33cd	0x33cd
0x3427	0x3427
0x3496	0x3496
0x349c	0x349c
0x363d	0x363d
0x36dc	0x36dc
0x371e	0x371e
0x37af	0x37af
0x3840	0x3840
0x3888	0x3888
0x3a2e	0x3a2e
0x3c11	0x3c11
0x42a1	()
0x42a1	fallback()
