0x1338	7	0x2faf	2
0x17c1	10	0x61a	1
0x17c1	10	0xbdd	1
0x17c1	10	0xd8d	1
0x17c1	10	0x12fc	1
0x17c1	10	0x13da	1
0x17c1	10	0x1768	1
0x17c1	10	0x2094	1
0x17c1	10	0x253d	1
0x17c1	10	0x25fe	1
0x17c1	10	0x267b	1
0x1df8	4	0x6db	1
0x1df8	4	0x862	1
0x1df8	4	0xeee	1
0x1df8	4	0x2489	1
0x1e1b	39	0x366c	17
0x291f	628	0x767b	62
0x291f	628	0x76c5	62
0x291f	628	0x7710	62
0x2944	300	0x76a0	37
0x297e	249	0x3c58	39
0x29a6	468	0x748f	42
0x29d8	8	0x93b	2
0x29d8	8	0x97a	2
0x29d8	8	0x6593	2
0x29d8	8	0x6628	2
0x2d95	7	0xa34	2
0x2d95	7	0x1072	2
0x30cb	11	0xae1	1
0x30cb	11	0xbc4	1
0x30cb	11	0xd6b	1
0x30cb	11	0x10f7	1
0x30cb	11	0x125f	1
0x30cb	11	0x1296	1
0x30cb	11	0x12c6	1
0x30cb	11	0x145b	1
0x30cb	11	0x1d9e	1
0x30cb	11	0x1e3a	1
0x30cb	11	0x2328	1
0x30f5	9	0xbd5	1
0x30f5	9	0xd85	1
0x30f5	9	0x12f4	1
0x30f5	9	0x13d2	1
0x30f5	9	0x1760	1
0x30f5	9	0x208c	1
0x30f5	9	0x2535	1
0x30f5	9	0x25f6	1
0x30f5	9	0x2673	1
0x3908	3	0x1abb	1
0x3908	3	0x1afc	1
0x3908	3	0x1b33	1
0x3d49	8	0x2ac3	2
0x3d49	8	0x2c03	2
0x3d49	8	0x3299	2
0x4536	6	0x31bd	2
0x4536	6	0x31d9	2
0x4536	6	0x31f5	2
0x47f3	28	0x4096	7
0x47f3	28	0x4137	7
0x47f3	28	0x4a5b	7
0x47f3	28	0x4a7a	7
0x4df3	5	0x3a65	2
0x4df3	5	0x3bdb	2
0x4ee7	61	0x47f3	28
0x4f2c	7	0x462	1
0x4f2c	7	0x475	1
0x4f2c	7	0x553	1
0x4f2c	7	0x5bf	1
0x4f2c	7	0x607	1
0x4f2c	7	0x62a	1
0x4f2c	7	0x78a	1
0x501a	16	0x4621	6
0x501a	16	0x46ab	6
0x512b	23	0x2e89	7
0x512b	23	0x405c	7
0x512b	23	0x4a1d	7
0x517f	8	0x411	1
0x517f	8	0x43c	1
0x517f	8	0x49f	1
0x517f	8	0x581	1
0x517f	8	0x59c	1
0x517f	8	0x645	1
0x517f	8	0x6cd	1
0x517f	8	0x79d	1
0x5197	45	0x2dfc	7
0x5197	45	0x410c	7
0x5197	45	0x41ae	7
0x5197	45	0x4932	7
0x5197	45	0x49a5	7
0x52ae	8	0x44f	1
0x52ae	8	0x4d7	1
0x52ae	8	0x5da	1
0x52ae	8	0x6aa	1
0x52ae	8	0x6e8	1
0x52ae	8	0x6fb	1
0x52ae	8	0x75c	1
0x52ae	8	0x76f	1
0x533d	12	0x54ac	1
0x533d	12	0x54bf	1
0x533d	12	0x54d2	1
0x533d	12	0x54e4	1
0x533d	12	0x54f8	1
0x533d	12	0x550c	1
0x533d	12	0x551f	1
0x533d	12	0x5531	1
0x533d	12	0x5545	1
0x533d	12	0x5559	1
0x533d	12	0x558e	1
0x533d	12	0x55a1	1
0x5422	23	0x312f	9
0x59b4	9	0xbfd	1
0x59b4	9	0xdad	1
0x59b4	9	0x131c	1
0x59b4	9	0x13fa	1
0x59b4	9	0x1788	1
0x59b4	9	0x20b4	1
0x59b4	9	0x255d	1
0x59b4	9	0x261e	1
0x59b4	9	0x269b	1
0x5bed	4	0x1108	1
0x5bed	4	0x1db9	1
0x5bed	4	0x1e55	1
0x5bed	4	0x2339	1
0x5d45	22	0x4f3d	7
