0x0	0xd
0xd	0x27
0xa0	0xab
0x1a2f	0x1a6b
0xfd9	0xfe9
0xff5	0xffc
0x1251	0x1261
0x157e	0x158e
0x159a	0x15a3
0x15ae	0x15b5
0x15ab	0x15ae
0x1603	0x1613
0x1620	0x1627
0x1657	0x169b
0x169f	0x16aa
0x171c	0x172c
0x1730	0x1739
0x17bb	0x17cb
0x1856	0x1866
0x186a	0x1873
0x1936	0x1946
0x1952	0x1959
0x19a5	0x19b5
0x1a6f	0x1a7a
0x1a83	0x1a95
0x1afe	0x1b07
0x1b13	0x1b1a
0x1b0f	0x1b13
0x1b22	0x1b26
0x1dcc	0x1dd5
0x1ef	0x1f7
0x27f	0x287
0x2b0	0x2b8
0x2d9	0x2e1
0x300	0x308
0x318	0x320
0x341	0x349
0x356	0x35e
0x36b	0x373
0x383	0x38b
0x39b	0x3a3
0x3b0	0x3b8
0x3dc	0x3e4
0x3f4	0x3fc
0x41b	0x423
0x433	0x43b
0x44e	0x456
0x463	0x46b
0x478	0x480
0x48d	0x495
0x4a5	0x4ad
0x4cc	0x4d4
0x4e1	0x4e9
0x4f6	0x4fe
0x50e	0x516
0x53f	0x547
0x557	0x55f
0x56f	0x577
0x584	0x58c
0x59c	0x5a4
0x5b1	0x5b9
0x5c9	0x5d1
0x5e1	0x5e9
0x5f6	0x5fe
0x60b	0x613
0x623	0x62b
0x659	0x661
0x67a	0x682
0x692	0x69a
0x6a7	0x6af
0x6bc	0x6c4
0x6d1	0x6d9
0x1f29	0x1fad
0x2171	0x21f5
0x74	0x7f
0x27	0x32
0x32	0x3d
0x3d	0x48
0x48	0x53
0x53	0x5e
0x5e	0x69
0x69	0x74
0x7f	0x8a
0x8a	0x95
0x95	0xa0
0xab	0xb6
0xb6	0xc1
0xc1	0xcc
0xcc	0xd7
0xd7	0xe2
0xe2	0xed
0xed	0xf8
0xf8	0x103
0x103	0x10e
0x10e	0x119
0x119	0x124
0x124	0x12f
0x12f	0x13a
0x13a	0x145
0x145	0x150
0x150	0x15b
0x15b	0x166
0x166	0x171
0x171	0x17c
0x17c	0x187
0x187	0x192
0x192	0x19d
0x19d	0x1a8
0x1a8	0x1b3
0x1b3	0x1be
0x1be	0x1c9
0x1c9	0x1d4
0x1d4	0x1df
0x1df	0x3348
0x1fad	0x1fb5
0x21f5	0x21fd
0x1fd60x1f29	0x1fea0x1f29
0x1fd60x2171	0x1fea0x2171
0x2440x1ef	0x2580x1ef
0x2440x36b	0x2580x36b
0x22c0x1ef	0x2350x1ef
0x22c0x36b	0x2350x36b
0x1fea0x1f29	0x1ff30x1f29
0x1fea0x2171	0x1ff30x2171
0x1fc80x1f29	0x1fd60x1f29
0x1fc80x2171	0x1fd60x2171
0x2580x1ef	0x2710x1ef
0x2580x36b	0x2710x36b
0x20a0x1ef	0x22c0x1ef
0x20a0x36b	0x22c0x36b
0x716B0x28b	0x75e0x716B0x28b
0x1085B0x400	0x10b1B0x400
0x104bB0x400	0x105bB0x400
0x105fB0x400	0x1070B0x400
0x1074B0x400	0x1085B0x400
0x10c0B0x400	0x1120B0x400
0x1124B0x400	0x112fB0x400
0x1138B0x400	0x114aB0x400
0x114eB0x400	0x11bbB0x400
0x11bfB0x400	0x11caB0x400
0x11d3B0x400	0x11e5B0x400
0x11e9B0x400	0x11f2B0x400
0x716B0x15f9	0x75e0x716B0x15f9
0x716B0x164f	0x75e0x716B0x164f
0x20f1B0x3078	0x20ffB0x3078
0x20f1B0x30c7	0x20ffB0x30c7
0x20f1B0x313c	0x20ffB0x313c
0x76eB0x2bc	0x7c4B0x2bc
0x7c8B0x2bc	0x7d3B0x2bc
0x7dcB0x2bc	0x7eeB0x2bc
0x7f2B0x2bc	0x7fbB0x2bc
0x85fB0x2bc	0x866B0x2bc
0x873B0x2bc	0x879B0x2bc
0x89cB0x2bc	0x8a2B0x2bc
0x8f1B0x2bc	0x92aB0x2bc
0x92eB0x2bc	0x939B0x2bc
0x942B0x2bc	0x954B0x2bc
0x958B0x2bc	0x961B0x2bc
0x9aaB0x2bc	0xa08B0x2bc
0xa0cB0x2bc	0xa17B0x2bc
0xa20B0x2bc	0xa32B0x2bc
0xa36B0x2bc	0xa82B0x2bc
0x20f1B0x2fb8B0x2bc	0x20ffB0x2fb8B0x2bc
0x716B0x9a2B0x2bc	0x75e0x716B0x9a2B0x2bc
0x144eB0x4b1	0x145eB0x4b1
0x146aB0x4b1	0x14d3B0x4b1
0x14d7B0x4b1	0x14e2B0x4b1
0x716B0x1462B0x4b1	0x75e0x716B0x1462B0x4b1
0x1b37B0x62f	0x1b3dB0x62f
0x1b41B0x62f	0x1b52B0x62f
0x1b56B0x62f	0x1b61B0x62f
0x1b65B0x62f	0x1b6cB0x62f
0x1b70B0x62f	0x1b77B0x62f
0x1b7bB0x62f	0x1b84B0x62f
0x24c6B0x62f	0x24d7B0x62f
0x1b61B0x62f	0x1b65B0x62f
0x1b6cB0x62f	0x1b70B0x62f
0x1d7aB0x665	0x1d8aB0x665
0x1d8eB0x665	0x1d9fB0x665
0x1df1B0x69e	0x1e00B0x69e
0x1e0fB0x69e	0x1e48B0x69e
0x1e4cB0x69e	0x1e57B0x69e
0x1e60B0x69e	0x1e72B0x69e
0xc4dB0x3bc	0xca3B0x3bc
0xca7B0x3bc	0xcb2B0x3bc
0xcbbB0x3bc	0xccdB0x3bc
0xcd1B0x3bc	0xcdaB0x3bc
0xd17B0x3bc	0xd1eB0x3bc
0xd89B0x3bc	0xd99B0x3bc
0x2217B0x3bc	0x2229B0x3bc
0xdfbB0x3bc	0xe01B0x3bc
0xe05B0x3bc	0xe13B0x3bc
0xe1bB0x3bc	0xe21B0x3bc
0xf0aB0x3bc	0xf43B0x3bc
0xf47B0x3bc	0xf52B0x3bc
0xf5bB0x3bc	0xf6dB0x3bc
0xf71B0x3bc	0xf7aB0x3bc
0xf8bB0x3bc	0xfc7B0x3bc
0x224aB0x3bc	0x22b9B0x3bc
0x264cB0x3bc	0x26c9B0x3bc
0x26e8B0x3bc	0x2711B0x3bc
0x26c9B0x3bc	0x26d2B0x3bc
0x2730B0x3bc	0x2759B0x3bc
0x2711B0x3bc	0x271aB0x3bc
0x2759B0x3bc	0x2762B0x3bc
0x27aeB0x2321B0xe2aB0x3bc	0x27dfB0x2321B0xe2aB0x3bc
0x27efB0x2321B0xe2aB0x3bc	0x27feB0x2321B0xe2aB0x3bc
0x2801B0x2321B0xe2aB0x3bc	0x280aB0x2321B0xe2aB0x3bc
0x27feB0x2321B0xe2aB0x3bc	0x2801B0x2321B0xe2aB0x3bc
0x282cB0x281cB0x2321B0xe2aB0x3bc	0x2832B0x281cB0x2321B0xe2aB0x3bc
0x2832B0x281cB0x2321B0xe2aB0x3bc	0x283bB0x281cB0x2321B0xe2aB0x3bc
0x27aeB0x23d8B0xe6fB0x3bc	0x27dfB0x23d8B0xe6fB0x3bc
0x27efB0x23d8B0xe6fB0x3bc	0x27feB0x23d8B0xe6fB0x3bc
0x2801B0x23d8B0xe6fB0x3bc	0x280aB0x23d8B0xe6fB0x3bc
0x27feB0x23d8B0xe6fB0x3bc	0x2801B0x23d8B0xe6fB0x3bc
0x282cB0x281cB0x23d8B0xe6fB0x3bc	0x2832B0x281cB0x23d8B0xe6fB0x3bc
0x2832B0x281cB0x23d8B0xe6fB0x3bc	0x283bB0x281cB0x23d8B0xe6fB0x3bc
