0x0	0xc
0x1a	0x2b
0xe47	0xe770x327
0xf4a	0xf81
0x1108	0x1118
0x1324	0x135c
0x1b8b	0x1bc2
0x1e5a	0x1e72
0x1e86	0x1e91
0x1ee5	0x1f1c
0x1fad	0x1fe4
0x2118	0x214f
0x220a	0x2241
0x2564	0x259b
0x2921	0x2948
0x295b	0x2983
0x2b71	0x2ba9
0x2cc5	0x2cdd
0x2d22	0x2d2d
0x3041	0x3078
0x32e4	0x331b
0x3458	0x348f
0x3c05	0x3c3c
0x10	0x1a
0x130	0x13c
0xb8	0xc4
0x7c	0x88
0xff	0x10b
0x1b3	0x1bf
0x182	0x18e
0x1fa	0x206
0x266	0x283
0x287	0x295
0x299	0x2b6
0x2ba	0x2d3
0x2d7	0x2e5
0x2e9	0x306
0x39e	0x3c2
0x3c2	0x3cb
0x414	0x431
0x435	0x443
0x447	0x464
0x515	0x557
0x56f	0x583
0x557	0x560
0x1d86	0x1d99
0x74f	0x76c
0x770	0x77e
0x782	0x79f
0x2bf1	0x2c04
0x8a4	0x8c1
0x8c5	0x8d3
0x8d7	0x8f4
0x922	0x938
0x93c	0x94a
0x94e	0x96b
0x9f0	0xa56
0x3413	0x3458
0xa5a	0xa65
0xa6e	0xa80
0xa84	0xa8e
0xe5	0xf0
0xacc	0xb46
0xb8c	0xbc5
0xb61	0xb6f
0xb6f	0xb83
0xbfb	0xc29
0xe18	0xe47
0x349e	0x34de
0xf0a	0xf1c
0xf2b	0xf4a
0xf90	0xfb5
0xfd0	0xfd5
0x100b	0x1015
0x10c6	0x1108
0x1118	0x112c
0x1165	0x116a
0x11a0	0x11bb
0x11f1	0x1253
0x1257	0x1262
0x126b	0x12b5
0x12b9	0x12c4
0x12cd	0x12df
0x1308	0x1324
0x1360	0x136b
0x1374	0x1379
0x1401	0x1449
0x36	0x41
0x144d	0x1458
0x1461	0x1473
0x1477	0x147e
0x14b4	0x14bb
0x156f	0x15a5
0x14c3	0x14c9
0x36bb	0x3708
0x14ff	0x1552
0x1556	0x1561
0x156a	0x156f
0x1788	0x17e6
0x17ea	0x17f5
0x17fe	0x1810
0x1875	0x18c1
0x18c5	0x18d0
0x18d9	0x192a
0x192e	0x1939
0x1942	0x1954
0x1a07	0x1a19
0x1a28	0x1a2d
0x1a6c	0x1a71
0x1b5c	0x1b8b
0x37df	0x3821
0x1c4a	0x1cc4
0x1cdf	0x1ced
0x1ced	0x1d01
0x1de5	0x1df6
0x1dfe	0x1e04
0x1e0c	0x1e11
0x1e47	0x1e5a
0x1e72	0x1e86
0x1eb6	0x1ee5
0x1f7e	0x1fad
0x2070	0x2083
0x20e9	0x2118
0x3a25	0x3a5a
0x21ca	0x21dc
0x21eb	0x220a
0x22ea	0x22f3
0x2332	0x2338
0x236e	0x23be
0x23c2	0x23cd
0x23d6	0x23e8
0x24a6	0x24f8
0x24fc	0x2507
0x2510	0x2522
0x2535	0x2564
0x260f	0x262d
0x268a	0x26bf
0x2666	0x268a
0x26f5	0x27c7
0x2803	0x2816
0x27e1	0x27ef
0x27ef	0x2803
0x284c	0x2876
0x28e1	0x2918
0x29f5	0x2a58
0x2949	0x295b
0x2984	0x29b1
0x2918	0x2921
0x2a5c	0x2a67
0x2a70	0x2a82
0x2ae7	0x2b71
0x2bad	0x2bb8
0x2bc1	0x2be3
0x2c50	0x2c61
0x2c69	0x2c6f
0x2c77	0x2c7c
0x2cb2	0x2cc5
0x2d1b	0x2d22
0x2d4e	0x2d66
0x2da5	0x2dab
0x2de1	0x2e35
0x2e39	0x2e44
0x2e4d	0x2e97
0x2e9b	0x2ea6
0x2eaf	0x2ec1
0x2eea	0x2f33
0x2f37	0x2f42
0x3012	0x3041
0x30e2	0x3148
0x314c	0x3157
0x3160	0x3172
0x3176	0x31a5
0x32a4	0x32b6
0x32c5	0x32e4
0x332a	0x334f
0x34e2	0x34ed
0x34f6	0x3508
0x350c	0x3514
0x57	0x62
0x3bf9	0x3c05
0x370c	0x3717
0x3720	0x3732
0x3825	0x3830
0x3839	0x384b
0x384f	0x388d
0x3891	0x389c
0x38a5	0x38b7
0x38bb	0x38c5
0xc4	0xcf
0x3a5e	0x3a69
0x3a72	0x3a84
0x3a88	0x3a94
0x250	0x262
0x327	0x339
0x346	0x358
0x372	0x384
0x3fe	0x410
0x482	0x494
0x4a8	0x4ba
0x4c5	0x4d7
0x4f2	0x504
0x5ad	0x5bf
0x5fc	0x60e
0x622	0x634
0x650	0x662
0x67c	0x68e
0x6aa	0x6bc
0x6d0	0x6e2
0x6ed	0x6ff
0x713	0x725
0x739	0x74b
0x7ae	0x7c0
0x7ea	0x7fc
0x807	0x819
0x868	0x87a
0x88e	0x8a0
0x90c	0x91e
0x97a	0x98c
0x9a0	0x9b2
0x2b	0x36
0x41	0x4c
0x4c	0x57
0x62	0x6d
0x6d	0x78
0x88	0x93
0x93	0x9e
0x9e	0xa9
0xa9	0xb4
0xcf	0xda
0xda	0xe5
0xf0	0xfb
0x10b	0x116
0x116	0x121
0x121	0x12c
0x13c	0x147
0x147	0x152
0x152	0x15d
0x15d	0x168
0x168	0x173
0x173	0x17e
