0x0	__function_selector__
0x308	setFeeSplitPecentages(uint256,uint256)
0x32a	name()
0x355	approve(address,uint256)
0x385	marketingWallet2()
0x3bd	activate()
0x3d2	totalFees()
0x3f6	setBridgeAddresses(address)
0x416	initialized()
0x437	uniswapV2Router()
0x457	totalSupply()
0x46c	transferFrom(address,address,uint256)
0x48c	isInPort()
0x4ab	decimals()
0x4cd	liquidating()
0x4ee	increaseAllowance(address,uint256)
0x50e	proxyConstructor(string,string)
0x52e	updateCode(address)
0x54e	setETHWallets(address,address)
0x56e	uniswapV2Pair()
0x58e	swapAcrossChain(string,string,uint256,address,address)
0x5a1	tradingEnabled()
0x5bb	setBurnAddress(address)
0x5db	isExcludedFromFees(address)
0x614	proxiableUUID()
0x635	bridgePort()
0x655	sellTaxAmount(uint256)
0x675	marketingWallet1()
0x695	balanceOf(address)
0x6b5	burnAddress()
0x6d5	renounceOwnership()
0x6ea	viewThresholdFees()
0x70d	canTransferBeforeTradingIsEnabled(address)
0x73d	allowTransferBeforeTradingIsEnabled(address)
0x75d	marketingFee1()
0x773	generalTransferFee()
0x78d	owner()
0x7a2	marketingFee2()
0x7b8	symbol()
0x7cd	setAutomatedMarketMakerPair(address,bool)
0x7ed	decreaseAllowance(address,uint256)
0x80d	transfer(address,uint256)
0x82d	viewThresholds()
0x84f	buyTaxAmount(uint256)
0x86f	portMessage(address,uint256)
0x88f	automatedMarketMakerPairs(address)
0x8bf	manualSwap(uint256)
0x8df	setBurnPercentage(uint256)
0x8ff	burnFeePercentage()
0x915	isAddressPaused(address)
0x945	liquidateTokensAtAmount()
0x95b	clearLiquidityWallet()
0x970	setTaxThresholds(uint256[])
0x990	liquidityWallet()
0x9b0	setTaxThresholdFees(uint8[],uint8[],uint8)
0x9d0	pauseMovement(address,bool)
0x9f0	allowance(address,address)
0xa36	_isExcludedFromFees(address)
0xa66	excludeFromFees(address)
0xa86	taxThreshold(uint256)
0xaa6	transferOwnership(address)
0xac6	setMaxBuyEnabled(bool)
0xae6	MAX_SELL_TRANSACTION_AMOUNT()
0xb06	setLiquidateTokensAtAmount(uint256)
0xb74	0xb74
0xc06	0xc06
0xd71	0xd71
0xda7	0xda7
0x10bc	0x10bc
0x11c3	0x11c3
0x12f2	0x12f2
0x1381	0x1381
0x155c	0x155c
0x156b	0x156b
0x157a	0x157a
0x15b2	0x15b2
0x1601	0x1601
0x160e	0x160e
0x16bf	0x16bf
0x175d	0x175d
0x1859	0x1859
0x1aa7	0x1aa7
0x1b0b	0x1b0b
0x1c30	0x1c30
0x205f	0x205f
0x2099	0x2099
0x20c0	0x20c0
0x2285	0x2285
0x2460	0x2460
0x24c1	0x24c1
0x25b8	0x25b8
0x265b	0x265b
0x26da	0x26da
0x2719	0x2719
0x275b	0x275b
0x28c4	0x28c4
0x29c6	0x29c6
0x29f4	0x29f4
0x2a3f	0x2a3f
0x2ae0	0x2ae0
0x2b53	0x2b53
0x2b68	0x2b68
0x2be1	0x2be1
0x2c50	0x2c50
0x2c66	0x2c66
0x2c83	0x2c83
0x2ca0	0x2ca0
0x2d1a	0x2d1a
0x2d48	0x2d48
0x2d74	0x2d74
0x2e0b	0x2e0b
0x2e7e	0x2e7e
0x2e9b	0x2e9b
0x2ed1	0x2ed1
0x2f34	0x2f34
0x2fc8	0x2fc8
0x3003	0x3003
0x3041	0x3041
0x308e	0x308e
0x30e8	0x30e8
0x312c	0x312c
0x3151	0x3151
0x3164	0x3164
0x31a7	0x31a7
0x31dc	0x31dc
0x3211	0x3211
0x32c7	0x32c7
0x32f7	0x32f7
0x3332	0x3332
0x3373	0x3373
0x338a	0x338a
0x3422	0x3422
0x3437	0x3437
0x4c0b	()
0x4c0b	fallback()
