0x0	__function_selector__
0x26c	refTotal()
0x295	changeCapped(bool)
0x2b7	notifyHack()
0x2bf	banPayouts(uint256,address[],uint256[])
0x2df	changeFees(uint256[])
0x2ff	covBases(uint256)
0x337	beneficiary()
0x357	liquidate(uint256)
0x36a	claim()
0x37f	withdraw(address)
0x39f	pToken()
0x3bf	refBals(address)
0x3ec	capped()
0x416	checkCapped(uint256)
0x436	feePerBase(uint256)
0x456	changeLimit(uint256)
0x476	redeem(uint256,address)
0x496	oracle()
0x4b6	totalTokens()
0x4cc	initialize(address,address,address,address,uint256[],address[])
0x4ec	getEthValue(uint256)
0x50c	payAmts(uint256,uint256,uint256,uint256)
0x547	pValue(uint256)
0x567	mint(uint256,address)
0x587	payoutBlock()
0x59d	arValue(uint256)
0x5bd	paid(uint256,address)
0x5f5	findFeePct()
0x60a	limit()
0x620	unlock()
0x635	withdrawExcess(address)
0x655	arToken()
0x675	totalFeeAmts()
0x68a	depositor()
0x6aa	liqAmts(uint256)
0x6ca	locked()
0x6e9	cancelCoverage(uint256)
0x709	changeBeneficiary(address)
0x729	payoutAmt()
0x73f	feesToLiq(uint256)
0x75f	uTokenLink()
0x77f	confirmHack(uint256,uint256)
0x79f	controller()
0x891	0x891
0xa06	0xa06
0xb87	0xb87
0xd26	0xd26
0xef0	0xef0
0x10c3	0x10c3
0x115f	0x115f
0x152f	0x152f
0x16f5	0x16f5
0x1978	0x1978
0x1a14	0x1a14
0x1af5	0x1af5
0x1c36	0x1c36
0x200b	0x200b
0x2127	0x2127
0x2219	0x2219
0x2339	0x2339
0x24c8	0x24c8
0x2683	0x2683
0x293e	0x293e
0x2d60	0x2d60
0x2f5d	0x2f5d
0x3059	0x3059
0x316e	0x316e
0x3185	0x3185
0x32ad	0x32ad
0x32e6	0x32e6
0x3330	0x3330
0x334c	0x334c
0x3368	0x3368
0x341f	0x341f
0x345f	0x345f
0x347b	0x347b
0x3497	0x3497
0x34af	0x34af
0x34c7	0x34c7
0x34f6	0x34f6
0x35db	0x35db
0x3652	0x3652
0x36a5	0x36a5
0x36ec	0x36ec
0x373d	0x373d
0x3755	0x3755
0x3775	0x3775
0x3794	0x3794
0x37ab	0x37ab
0x37d7	0x37d7
0x3808	0x3808
0x381d	0x381d
0x444c	()
0x444c	fallback()
