0x0	0xc
0x1a	0x2b
0x446	0x452
0x452	0x45e
0x45e	0x46a
0x46a	0x475
0x57e	0x589
0x60d	0x618
0x6d8	0x6e4
0x6e4	0x6ef
0x6ef	0x6fa
0x7ba	0x7c5
0x886	0x891
0x99a	0x9a6
0x9a6	0x9b2
0x9b2	0x9bd
0x9bd	0x9c8
0xb0d	0xb18
0xb9c	0xba7
0xc67	0xc73
0xc73	0xc7e
0xc7e	0xc89
0xd49	0xd54
0xe15	0xe20
0xea4	0xeaf
0xf8f	0xf9b
0xf9b	0xfa7
0xfa7	0xfb3
0xfb3	0xfbe
0x10c7	0x10d2
0x1156	0x1161
0x1221	0x122d
0x122d	0x1238
0x1238	0x1243
0x1303	0x130e
0x13cf	0x13da
0x14e3	0x14ef
0x14ef	0x14fb
0x14fb	0x1506
0x1506	0x1511
0x1656	0x1661
0x16e5	0x16f0
0x17b0	0x17bc
0x17bc	0x17c7
0x17c7	0x17d2
0x1892	0x189d
0x195e	0x1969
0x19ed	0x19f8
0x1c2a	0x1c36
0x1c36	0x1c42
0x1c42	0x1c4e
0x1c4e	0x1c59
0x1d62	0x1d6d
0x1df1	0x1dfc
0x1ebc	0x1ec8
0x1ec8	0x1ed3
0x1ed3	0x1ede
0x1f9e	0x1fa9
0x206a	0x2075
0x217e	0x218a
0x218a	0x2196
0x2196	0x21a1
0x21a1	0x21ac
0x22f1	0x22fc
0x2380	0x238b
0x244b	0x2457
0x2457	0x2462
0x2462	0x246d
0x252d	0x2538
0x25f9	0x2604
0x2688	0x2693
0x2aea	0x2af6
0x2af6	0x2b02
0x2b02	0x2b0e
0x2b0e	0x2b19
0x2c22	0x2c2d
0x2cb1	0x2cbc
0x2d7c	0x2d88
0x2d88	0x2d93
0x2d93	0x2d9e
0x2e5e	0x2e69
0x2f2a	0x2f35
0x303e	0x304a
0x304a	0x3056
0x3056	0x3061
0x3061	0x306c
0x31b1	0x31bc
0x371a	0x3726
0x3726	0x3731
0x3731	0x373c
0x37fc	0x3807
0x38c8	0x38d3
0x38d3	0x38de
0x399e	0x39a9
0x3a8e	0x3a99
0x3aba	0x3ac5
0x3ae6	0x3af1
0x3dbe	0x3dc6
0x3ff7	0x4002
0x4023	0x402e
0x404f	0x405a
0x10	0x1a
0xad	0xb9
0x71	0x7d
0xf4	0xff
0x41b	0x42a
0xf64	0xf73
0x1bff	0x1c0e
0x2927	0x2936
0x2abf	0x2ace
0xff	0x10a
0x439	0x446
0x370b	0x371a
0x98d	0x99a
0x6cc	0x6d8
0x571	0x57e
0x4ed	0x4f9
0x4af	0x4e6
0x533	0x56a
0x601	0x60d
0x5c3	0x5fa
0x68e	0x6c5
0x652	0x689
0x879	0x886
0x7ae	0x7ba
0x770	0x7a7
0x734	0x76b
0x83b	0x872
0x7ff	0x836
0x909	0x915
0x8cb	0x902
0x94f	0x986
0xc5b	0xc67
0xb00	0xb0d
0xa7c	0xa88
0xa3e	0xa75
0xa02	0xa39
0xac2	0xaf9
0xb90	0xb9c
0xb52	0xb89
0xc1d	0xc54
0xbe1	0xc18
0xe08	0xe15
0xd3d	0xd49
0xcff	0xd36
0xcc3	0xcfa
0xdca	0xe01
0xd8e	0xdc5
0xe98	0xea4
0xe5a	0xe91
0xf25	0xf5c
0xee9	0xf20
0xf5c	0xf5f
0xf82	0xf8f
0x14d6	0x14e3
0x1215	0x1221
0x10ba	0x10c7
0x1036	0x1042
0xff8	0x102f
0x107c	0x10b3
0x114a	0x1156
0x110c	0x1143
0x11d7	0x120e
0x119b	0x11d2
0x13c2	0x13cf
0x12f7	0x1303
0x12b9	0x12f0
0x127d	0x12b4
0x1384	0x13bb
0x1348	0x137f
0x1452	0x145e
0x1414	0x144b
0x1498	0x14cf
0x17a4	0x17b0
0x1649	0x1656
0x15c5	0x15d1
0x1587	0x15be
0x154b	0x1582
0x160b	0x1642
0x16d9	0x16e5
0x169b	0x16d2
0x1766	0x179d
0x172a	0x1761
0x1951	0x195e
0x1886	0x1892
0x1848	0x187f
0x180c	0x1843
0x1913	0x194a
0x18d7	0x190e
0x19e1	0x19ed
0x19a3	0x19da
0x1a6e	0x1aa5
0x1a32	0x1a69
0x1aa5	0x1aa8
0x1c1d	0x1c2a
0x2171	0x217e
0x1eb0	0x1ebc
0x1d55	0x1d62
0x1cd1	0x1cdd
0x1c93	0x1cca
0x1d17	0x1d4e
0x1de5	0x1df1
0x1da7	0x1dde
0x1e72	0x1ea9
0x1e36	0x1e6d
0x205d	0x206a
0x1f92	0x1f9e
0x1f54	0x1f8b
0x1f18	0x1f4f
0x201f	0x2056
0x1fe3	0x201a
0x20ed	0x20f9
0x20af	0x20e6
0x2133	0x216a
0x243f	0x244b
0x22e4	0x22f1
0x2260	0x226c
0x2222	0x2259
0x21e6	0x221d
0x22a6	0x22dd
0x2374	0x2380
0x2336	0x236d
0x2401	0x2438
0x23c5	0x23fc
0x25ec	0x25f9
0x2521	0x252d
0x24e3	0x251a
0x24a7	0x24de
0x25ae	0x25e5
0x2572	0x25a9
0x267c	0x2688
0x263e	0x2675
0x2709	0x2740
0x26cd	0x2704
0x2740	0x2743
0x3a5e	0x3a6d
0x29bf	0x29cb
0x29eb	0x29f7
0x29ea	0x29eb
0x2a17	0x2a23
0x2a16	0x2a17
0x2a42	0x2a43
0x2a72	0x2a84
0x2add	0x2aea
0x3031	0x303e
0x2d70	0x2d7c
0x2c15	0x2c22
0x2b91	0x2b9d
0x2b53	0x2b8a
0x2bd7	0x2c0e
0x2ca5	0x2cb1
0x2c67	0x2c9e
0x2d32	0x2d69
0x2cf6	0x2d2d
0x2f1d	0x2f2a
0x2e52	0x2e5e
0x2e14	0x2e4b
