0x0	__function_selector__
0x125	getMainhandName(uint8)
0x155	getHelmName(uint8)
0x185	setHelms(uint8[],address)
0x1a1	header()
0x1bf	getOffhandName(uint8)
0x1ef	footer()
0x20d	mainhands(uint8)
0x23d	setUniques(uint8[],address)
0x259	manager()
0x277	uniques(uint8)
0x2a7	getSVG(uint8,uint8,uint8,uint8)
0x2d7	offhands(uint8)
0x307	getBodyName(uint8)
0x337	getTokenURI(uint16,uint8,uint8,uint8,uint8,uint16,uint16)
0x367	setMainhands(uint8[],address)
0x383	setOffhands(uint8[],address)
0x39f	bodies(uint8)
0x3cf	setBodies(uint8[],address)
0x3eb	helms(uint8)
0x41b	0x41b
0xf64	0xf64
0x1aad	0x1aad
0x1bff	0x1bff
0x2798	0x2798
0x2927	0x2927
0x2abf	0x2abf
0x3303	0x3303
0x3439	0x3439
0x35a2	0x35a2
0x370b	0x370b
0x3a5e	0x3a5e
0x3c71	0x3c71
0x3df6	0x3df6
0x4259	0x4259
0x445e	0x445e
0x44ad	0x44ad
0x44ef	0x44ef
0x4504	0x4504
0x455a	0x455a
0x4588	0x4588
0x459d	0x459d
0x45b2	0x45b2
0x4612	0x4612
0x465b	0x465b
0x46fd	0x46fd
0x472a	0x472a
0x480a	0x480a
0x48ec	0x48ec
0x4a27	0x4a27
0x4ba8	0x4ba8
0x4bbf	0x4bbf
0x4bd6	0x4bd6
0x4c07	0x4c07
0x4c5f	0x4c5f
0x4c8e	0x4c8e
0x4cd3	0x4cd3
0x4d18	0x4d18
0x4d45	0x4d45
0x4dad	0x4dad
0x4e52	0x4e52
0x4e74	0x4e74
0x4eb9	0x4eb9
0x4ee6	0x4ee6
0x4f01	0x4f01
0x4f23	0x4f23
0x4f43	0x4f43
0x4f63	0x4f63
0x4f83	0x4f83
0x4fe4	0x4fe4
0x4ffa	0x4ffa
0x500b	0x500b
0x5016	0x5016
0x509d	0x509d
0x5190	0x5190
0x51a2	0x51a2
0x51d0	0x51d0
0x51e7	0x51e7
0x524b	0x524b
0x53ce	0x53ce
0x599c	0x599c
0x5b76	0x5b76
0x5b8d	0x5b8d
0x5ba4	0x5ba4
0x5dbe	()
0x5dbe	fallback()
