0x125	0xe25166
0x155	0x1a00faa
0x185	0x1bcfea8
0x1a1	0xd7163c6
0x1bf	0x215ef0cd
0x1ef	0x3ce30185
0x20d	0x3d46df24
0x23d	0x4713a3cb
0x259	0x481c6a75
0x277	0x589734f4
0x2a7	0x6affebc9
0x2d7	0x71df9969
0x307	0x81d1c16a
0x337	0xac4b378a
0x367	0xb83e3bf2
0x383	0xbb6b8197
0x39f	0xcec1be4f
0x3cf	0xdc8f842e
0x3eb	0xe03c1019
0x5dbe	0x00000000
