0x8	0x10
0x27	0xad
0x32	0x71
0x6d	0x5de2
0xa9	0x5e06
0xb5	0xf4
0xf0	0x5e2a
0x126	0x13f
0x131	0x13a
0x143	0x14c
0x156	0x16f
0x161	0x16a
0x173	0x17c
0x186	0x19f
0x191	0x19a
0x1a2	0x1a9
0x1a5	0x1be3
0x1ad	0x1b6
0x1c0	0x1d9
0x1cb	0x1d4
0x1dd	0x1e6
0x1f0	0x1f7
0x1f3	0x2748
0x1fb	0x204
0x20e	0x227
0x219	0x222
0x223	0x2765
0x22b	0x234
0x23e	0x257
0x249	0x252
0x25a	0x261
0x25d	0x28ce
0x265	0x26e
0x278	0x291
0x283	0x28c
0x28d	0x28f4
0x295	0x29e
0x2a8	0x2c1
0x2b3	0x2bc
0x2c5	0x2ce
0x2d8	0x2f1
0x2e3	0x2ec
0x2ed	0x2a8c
0x2f5	0x2fe
0x308	0x321
0x313	0x31c
0x325	0x32e
0x338	0x351
0x343	0x34c
0x34d	0x3277
0x355	0x35e
0x368	0x381
0x373	0x37c
0x384	0x39d
0x38f	0x398
0x3a0	0x3b9
0x3ab	0x3b4
0x3b5	0x356f
0x3bd	0x3c6
0x3d0	0x3e9
0x3db	0x3e4
0x3ec	0x405
0x3f7	0x400
0x401	0x36d8
0x409	0x412
0x426	0x439
0x42a	0x432
0x435	0x69ee
0x442	0x98d
0x44e	0x6cc
0x45a	0x571
0x466	0x4ed
0x471	0x4af
0x4ab	0x4e6
0x4e9	0x6a12
0x4f5	0x533
0x52f	0x56a
0x56d	0x6a36
0x57a	0x601
0x585	0x5c3
0x5bf	0x5fa
0x5fd	0x6a5a
0x609	0x68e
0x614	0x652
0x64e	0x689
0x68a	0x6c5
0x6c8	0x6a7e
0x6d4	0x879
0x6e0	0x7ae
0x6eb	0x770
0x6f6	0x734
0x730	0x76b
0x76c	0x7a7
0x7aa	0x6aa2
0x7b6	0x83b
0x7c1	0x7ff
0x7fb	0x836
0x837	0x872
0x875	0x6ac6
0x882	0x909
0x88d	0x8cb
0x8c7	0x902
0x905	0x6aea
0x911	0x94f
0x94b	0x986
0x989	0x6b0e
0x996	0xc5b
0x9a2	0xb00
0x9ae	0xa7c
0x9b9	0xa3e
0x9c4	0xa02
0x9fe	0xa39
0xa3a	0xa75
0xa78	0x6b32
0xa84	0xac2
0xabe	0xaf9
0xafc	0x6b56
0xb09	0xb90
0xb14	0xb52
0xb4e	0xb89
0xb8c	0x6b7a
0xb98	0xc1d
0xba3	0xbe1
0xbdd	0xc18
0xc19	0xc54
0xc57	0x6b9e
0xc63	0xe08
0xc6f	0xd3d
0xc7a	0xcff
0xc85	0xcc3
0xcbf	0xcfa
0xcfb	0xd36
0xd39	0x6bc2
0xd45	0xdca
0xd50	0xd8e
0xd8a	0xdc5
0xdc6	0xe01
0xe04	0x6be6
0xe11	0xe98
0xe1c	0xe5a
0xe56	0xe91
0xe94	0x6c0a
0xea0	0xf25
0xeab	0xee9
0xee5	0xf20
0xf21	0xf5c
0xf6f	0xf82
0xf73	0xf7b
0xf7e	0x6c2e
0xf8b	0x14d6
0xf97	0x1215
0xfa3	0x10ba
0xfaf	0x1036
0xfba	0xff8
0xff4	0x102f
0x1032	0x6c52
0x103e	0x107c
0x1078	0x10b3
0x10b6	0x6c76
