0x36d0	0x2c9d	0	Regular
0x36fe	0x2c9d	0	Regular
0x7de	0x1312	0	Regular
0x7de	0x1312	1	Regular
0x18ee	0x2c9d	0	Regular
0x23b7	0x2481	0	Regular
0x3738	0x2c9d	0	Regular
0x37f2	0x2c9d	0	Regular
0x383f	0x3164	0	Regular
0x3886	0x3164	0	Regular
0x2d8f0x1e1d	0x2481	0	Regular
0x2d8fB0x3072	0x2481	0	Regular
0x4e6fB0xf28	0x4514	1	Regular
0x2d8fB0x18b9	0x2481	0	Regular
0x2d8fB0x1bdaB0x999	0x2481	0	Regular
0xd82B0x549	0x2481	0	Regular
0x277dB0x65d	0x3164	0	Regular
0x15a3B0x872	0x2c9d	0	Regular
0x3353B0x872	0x2481	0	Regular
0x2d8fB0x3396B0x872	0x2481	0	Regular
0x1613B0x892	0x2481	0	Regular
0x148eB0x813	0x29c7	0	Regular
0x277dB0x14aeB0x813	0x3164	0	Regular
