0x677	6	0x118b	1
0x677	6	0x11e9	1
0x677	6	0x1489	1
0x677	6	0x152e	1
0x677	6	0x1683	1
0x677	6	0x58b7	1
0xbb3	5	0x4a6	1
0xbb3	5	0xb89	1
0xbb3	5	0x12c6	1
0xbb3	5	0x17d8	1
0xbb3	5	0x1bf1	1
0xcf5	7	0x129f	2
0x1190	12	0x111c	2
0x1190	12	0x26ec	2
0x11ee	5	0xaac	2
0x12d0	10	0xffd	2
0x12d0	10	0x16aa	2
0x12df	5	0x7a5	1
0x12df	5	0xc3c	1
0x12df	5	0x1209	1
0x12df	5	0x1db1	1
0x12df	5	0x1ef7	1
0x164a	10	0xfdb	2
0x164a	10	0x1688	2
0x1fb9	4	0x5a7b	1
0x1fb9	4	0x5b67	1
0x1fb9	4	0x5e63	1
0x1fb9	4	0x6075	1
0x1fcf	55	0x2d06	16
0x2009	95	0x6be3	32
0x204b	13	0x12df	5
0x204f	5	0xb6d	1
0x204f	5	0x1d70	1
0x204f	5	0x5c4b	1
0x204f	5	0x5d37	1
0x204f	5	0x5fb9	1
0x2103	7	0x2747	2
0x2137	14	0x1fb9	4
0x26c7	42	0x650f	13
0x289b	10	0x5df7	4
0x289b	10	0x685f	4
0x29c7	9	0x3835	4
0x29c7	9	0x387d	4
0x2c9d	15	0x36fe	4
0x2c9d	15	0x37f2	4
0x2d29	6	0x273d	2
0x2d8f	13	0x1ed1	5
0x3164	12	0x277d	4
0x3164	12	0x383f	4
0x3164	12	0x3886	4
0x3909	6	0x2fca	2
0x3a01	26	0x3ec4	6
0x3a0c	19	0x3cab	9
0x3a0c	19	0x3cb7	9
0x3ad6	31	0x3ed0	6
0x3b87	5	0x3ea5	2
0x3c54	5	0x3f7	1
0x3c54	5	0x56d	1
0x3c54	5	0x6fc	1
0x3c54	5	0x746	1
0x3c54	5	0xa2a	1
0x3eb1	6	0x44f	1
0x3eb1	6	0x62e	1
0x3eb1	6	0x64e	1
0x3eb1	6	0x863	1
0x3eb1	6	0x883	1
0x3eb1	6	0x8b8	1
0x40dd	5	0x5d9	1
0x40dd	5	0x6c7	1
0x40dd	5	0x8ed	1
0x40dd	5	0x17ae	1
0x40dd	5	0x1f9c	1
0x4119	4	0x4bb	1
0x4119	4	0x5f9	1
0x4119	4	0x92d	1
0x4119	4	0x98a	1
0x433f	83	0x5049	16
0x4348	8	0x4db1	2
0x4348	8	0x4dbd	2
0x4348	8	0x4dcd	2
0x4348	8	0x4ddd	2
0x4468	187	0x508d	55
0x52d3	9	0x101f	2
0x52d3	9	0x16cc	2
0x52f3	4	0xc49	1
0x52f3	4	0x1216	1
0x52f3	4	0x1dbe	1
0x52f3	4	0x1f04	1
0x5373	6	0x1105	2
0x53c3	11	0x113f	2
0x53c3	11	0x2709	2
0x545b	27	0x7201	9
0x545b	27	0x72df	9
0x54c8	26	0x43ba	9
0x54c8	26	0x43e9	9
0x54ea	367	0x44b8	169
0x54f3	183	0x433f	83
