0x1b6
0x238
0x2a5
0x313
0x352
0x373
0x392
0x3c5
0x3e5
0x43b
0x45b
0x46a
0x47b
0x49b
0x4cb
0x4da
0x4df
0x511
0x5ce
0x600
0x7fd
0x818
0x896
0x8c8
0x8df
0x8eb
0x91d
0x969
0x99b
0xa1d
0xa56
0xa5f
0xa87
0xab9
0xb8c
0xbbe
0xc3a
0xcc5
0xcfe
0xd3a
0xd73
0xd7b
0xddd
0xe64
0xece
0xf07
0xf12
0xf28
0xf4c
0xf88
