0x0	__function_selector__
0x13c	name()
0x1bf	approve(address,uint256)
0x225	totalSupply()
0x243	transferFrom(address,address,uint256)
0x2c9	initialize(string,string,uint8,uint256)
0x432	decimals()
0x456	increaseAllowance(address,uint256)
0x4bc	unpause()
0x4c6	mint(address,uint256)
0x52c	burn(uint256)
0x55a	paused()
0x57c	balanceOf(address)
0x5d4	renounceOwnership()
0x5de	burnFrom(address,uint256)
0x62c	pause()
0x636	owner()
0x680	symbol()
0x703	decreaseAllowance(address,uint256)
0x769	transfer(address,uint256)
0x7cf	allowance(address,address)
0x847	transferOwnership(address)
0x88b	0x88b
0x12b7	0x12b7
0x15bc	0x15bc
0x15e5	0x15e5
0x1a3e	0x1a3e
0x1a46	0x1a46
0x1c3d	0x1c3d
0x1ef7	0x1ef7
0x1fb7	0x1fb7
0x20b1	0x20b1
0x226e	0x226e
0x22f6	0x22f6
0x24b0	0x24b0
0x2575	0x2575
0x2644	0x2644
0x268e	0x268e
0x270e	0x270e
0x2976	()
0x2976	fallback()
