0x0	__function_selector__
0x10e	()
0x10e	fallback()
0x113	erc20token()
0x144	relayedMessages(bytes32)
0x170	executeSignatures(uint8[],bytes32[],bytes32[],bytes)
0x1b6	totalSpentPerDay(uint256)
0x1e0	isInitialized()
0x1f5	getCurrentDay()
0x20a	requiredBlockConfirmations()
0x21f	initialize(address,address)
0x246	dailyLimit()
0x25b	claimTokens(address,address)
0x282	requiredSignatures()
0x297	validatorContract()
0x2ac	deployedAtBlock()
0x2c1	setMinPerTx(uint256)
0x2d9	setRequiredBlockConfirmations(uint256)
0x2f1	setDailyLimit(uint256)
0x309	setGasPrice(uint256)
0x321	setMaxPerTx(uint256)
0x339	minPerTx()
0x34e	withinLimit(uint256)
0x366	maxPerTx()
0x37b	gasPrice()
0x390	0x390
0x44e	0x44e
0x6d1	0x6d1
0x78e	0x78e
0x846	0x846
0x84f	0x84f
0x903	0x903
0xadd	0xadd
0xb50	0xb50
0xc7b	0xc7b
0xcef	0xcef
0xd62	0xd62
0x131d	0x131d
0x1427	0x1427
0x149a	0x149a
0x14f6	0x14f6
0x1569	0x1569
0x15dc	0x15dc
0x1bb3	0x1bb3
0x1dd8	0x1dd8
0x1df2	0x1df2
0x1fcb	0x1fcb
