0x0	__function_selector__
0x484	destroy(address)
0x4ac	name()
0x529	block(address,uint256)
0x555	approve(address,uint256)
0x595	setWhitelistContract(address)
0x5bb	confirmWhitelistContract()
0x5c3	setOperatorsContract(address)
0x5e9	totalSupply()
0x603	updateCategory(bytes4)
0x62a	getBlockerOperatorsPending()
0x64e	getOperatorsPending()
0x656	issuer()
0x65e	burnFor(address,uint256)
0x68a	setBlockerOperatorsContract(address)
0x6b0	transferFrom(address,address,uint256)
0x6e6	isAdmin(address)
0x70c	isRelay(address)
0x732	isOperatorOrSystem(address)
0x758	getTraderOperatorsPending()
0x760	batchConfiscate(address[],address[],uint256[])
0x905	decimals()
0x923	isSystem(address)
0x949	isInitialized()
0x951	increaseAllowance(address,uint256)
0x97d	isWhitelisted(address)
0x9a3	tokenURI()
0x9ab	unpause()
0x9b3	isTrader(address)
0x9d9	mint(address,uint256)
0xa05	burn(uint256)
0xa22	initialize(address,address)
0xa50	getWhitelistPending()
0xa58	balanceOfAt(address,uint256)
0xa84	updateSymbol(string)
0xb28	getOperatorsContract()
0xb30	getWhitelistContract()
0xb38	isMultisig(address)
0xb5e	batchMint(address[],uint256[])
0xc81	isOperator(address)
0xca7	balanceOf(address)
0xccd	initializeV1(string)
0xd71	updateIssuer(address)
0xd97	burnFrom(address,uint256)
0xdc3	isNotPaused()
0xdcb	pause()
0xdd3	batchToggleFreeze(address[],bool)
0xe76	updateName(string)
0xf1a	confirmOperatorsContract()
0xf22	initializedV1()
0xf2a	isBlocker(address)
0xf50	unblock(address,uint256)
0xf7c	toggleFreeze(address,bool)
0xfaa	initializeContractsAndConstructor(string,string,uint8,bytes4,string,address,address,address,address,address)
0x119a	symbol()
0x11a2	confiscate(address,address,uint256)
0x11d8	blockedBalanceOf(address)
0x11fe	totalSupplyAt(uint256)
0x121b	updateTokenURI(string)
0x12bf	totalBlockedBalance()
0x12c7	decreaseAllowance(address,uint256)
0x12f3	transfer(address,uint256)
0x131f	isPaused()
0x1327	setTraderOperatorsContract(address)
0x134d	confirmTraderOperatorsContract()
0x1355	batchBurnFor(address[],uint256[])
0x1478	getTraderOperatorsContract()
0x1480	class()
0x1488	initialize(address)
0x14ae	frozen(address)
0x14d4	isAdminOrSystem(address)
0x14fa	_blockedBalances(address)
0x1520	approveOnBehalf(address,address,uint256)
0x1556	allowance(address,address)
0x1584	isFrozen(address)
0x15aa	confirmBlockerOperatorsContract()
0x15b2	initializeContractsAndConstructor(string,string,uint8,bytes4,string,address,address,address,address,address,string)
0x182e	getBlockerOperatorsContract()
0x1836	getTotalBlockedBalance()
0x183e	category()
0x1863	updateClass(string)
0x198f	0x198f
0x1ce6	0x1ce6
0x1e62	0x1e62
0x2198	0x2198
0x226c	0x226c
0x244b	0x244b
0x2563	0x2563
0x25b4	0x25b4
0x2731	0x2731
0x2bf6	0x2bf6
0x2c47	0x2c47
0x3052	0x3052
0x3100	0x3100
0x3376	0x3376
0x3454	0x3454
0x39b2	0x39b2
0x3b2c	0x3b2c
0x3b8d	0x3b8d
0x3d2b	0x3d2b
0x3d49	0x3d49
0x3f50	0x3f50
0x3f92	0x3f92
0x3fec	0x3fec
0x4082	0x4082
0x4113	0x4113
0x4161	0x4161
0x423d	0x423d
0x42d3	0x42d3
0x4322	0x4322
0x4371	0x4371
0x4377	0x4377
0x4408	0x4408
0x457d	0x457d
0x463e	0x463e
0x46cf	0x46cf
0x47ee	0x47ee
0x4855	0x4855
0x48eb	0x48eb
0x4981	0x4981
0x4a6d	0x4a6d
0x4b04	0x4b04
0x4b63	0x4b63
0x4bcb	0x4bcb
0x4c2a	0x4c2a
0x4cb7	0x4cb7
0x4d13	0x4d13
0x4d55	0x4d55
0x4de9	0x4de9
0x4f47	0x4f47
0x5001	0x5001
0x5060	0x5060
0x50dc	0x50dc
0x519b	0x519b
0x51f7	0x51f7
0x5298	0x5298
0x5362	0x5362
0x53be	0x53be
0x544a	0x544a
0x5550	0x5550
0x5660	0x5660
0x56b4	0x56b4
0x5732	0x5732
0x5fd0	()
0x5fd0	fallback()
