0x0	0xc
0x1a	0x2b
0x23ef	0x23fc
0x2920	0x2938
0x2951	0x295c
0x2bbf	0x2bcc
0x2f10	0x2f1d
0x3ae6	0x3af3
0x4a79	0x4aa90x4a6d
0x3c2a0x1488	0x3c350x1488
0x3c2a0x3b8d	0x3c350x3b8d
0x3c020x1488	0x3c1a0x1488
0x3c020x3b8d	0x3c1a0x3b8d
0x343c0xfaa	0x34470xfaa
0x33eb0xfaa	0x34030xfaa
0x10	0x1a
0x257	0x263
0x146	0x152
0xc3	0xcf
0x87	0x93
0x10a	0x116
0x1d4	0x1e0
0x198	0x1a4
0x21b	0x227
0x373	0x37f
0x2f0	0x2fc
0x2b4	0x2c0
0x337	0x343
0x401	0x40d
0x3c5	0x3d1
0x448	0x453
0x1b4a	0x1b66
0x2070	0x208c
0x2198	0x21e50x2198
0x221b	0x2268
0x226c	0x22b90x226c
0x776	0x78c
0x790	0x79e
0x7a2	0x7bf
0x7c3	0x80e
0x812	0x820
0x824	0x841
0x845	0x890
0x894	0x8a2
0x8a6	0x8c3
0x2351	0x235f
0x244b	0x24980x244b
0x24a5	0x24c1
0x2563	0x25b00x2563
0x25b4	0x25f4
0x2731	0x277e0x2731
0x28ab	0x28bc
0xa9a	0xab0
0xab4	0xac2
0xac6	0xae3
0x2adf	0x2b2c
0xb74	0xb8a
0xb8e	0xb9c
0xba0	0xbbd
0xbc1	0xc0c
0xc10	0xc1e
0xc22	0xc3f
0x2b30	0x2b3a
0x2bf6	0x2c430x2bf6
0xce3	0xcf9
0xcfd	0xd0b
0xd0f	0xd2c
0xde9	0xdff
0xe03	0xe11
0xe15	0xe32
0x2ec1	0x2ecd
0xe8c	0xea2
0xea6	0xeb4
0xeb8	0xed5
0x3100	0x314d0x3100
0xfc1	0xfd7
0xfdb	0xfe9
0xfed	0x100a
0x100e	0x105c
0x1060	0x106e
0x1072	0x108f
0x1093	0x10fa
0x10fe	0x110c
0x1110	0x112d
0x1231	0x1247
0x124b	0x1259
0x125d	0x127a
0x3753	0x376f
0x3811	0x382d
0x136b	0x1381
0x1385	0x1393
0x1397	0x13b4
0x13b8	0x1403
0x1407	0x1415
0x1419	0x1436
0x3a57	0x3a61
0x3b8d	0x3b9e0x3b8d
0x3c4e	0x3c9b
0x15c9	0x15df
0x15e3	0x15f1
0x15f5	0x1612
0x1616	0x1664
0x1668	0x1676
0x167a	0x1697
0x169b	0x1702
0x1706	0x1714
0x1718	0x1735
0x1739	0x17b6
0x17ba	0x17c8
0x17cc	0x17e9
0x3dee	0x3dfa
0x1879	0x188f
0x1893	0x18a1
0x18a5	0x18c2
0x1910	0x1915
0xe5	0xf0
0x1a2f	0x1a35
0x1a3e	0x1a43
0x1ba0	0x1bc4
0x1c1a	0x1c1f
0x1c55	0x1c64
0x1d96	0x1d9b
0x1dd1	0x1de0
0x1e71	0x1e76
0x1fa4	0x1fa9
0x1fdf	0x1fee
0x20c6	0x20ea
0x2124	0x2148
0x2365	0x236a
0x23a0	0x23ac
0x23e2	0x23e5
0x23fd	0x2410
0x2411	0x2424
0x23e5	0x23ef
0x24fb	0x251f
0x41	0x4c
0x260f	0x261d
0x261d	0x2631
0x264b	0x2651
0x265a	0x2660
0x2669	0x266e
0x26a4	0x26b6
0x62	0x6d
0x282c	0x2832
0x28c4	0x28ca
