0x4e73	0x4a6d	0	Regular
0x3f50B0x1a79	0x4a6d	0	Regular
0x3f50B0x31cd	0x4a6d	0	Regular
0x3f50B0x3202	0x4a6d	0	Regular
0x3f50B0x4419	0x4a6d	0	Regular
0x3f50B0x44b6	0x4a6d	0	Regular
0x3f50B0x453b	0x4a6d	0	Regular
0x3f50B0x4451	0x4a6d	0	Regular
0x3f50B0x4fc7B0x73a0	0x4a6d	0	Regular
0x3f50B0x4f50B0x73a0	0x4a6d	0	Regular
0x3f50B0x4fc7B0x73c4	0x4a6d	0	Regular
0x3f50B0x4f50B0x73c4	0x4a6d	0	Regular
0x3f50B0x4fc7B0x740c	0x4a6d	0	Regular
0x3f50B0x4f50B0x740c	0x4a6d	0	Regular
0x532bB0x48e1B0x3807	0x4a6d	0	Regular
0x5499B0x4d09B0x4367	0x4a6d	0	Regular
0x3f50B0x54dcB0x4d09B0x4367	0x4a6d	0	Regular
0x3f50B0x4fc7B0x773c0x51f7B0x4d09B0x4367	0x4a6d	0	Regular
0x3f50B0x4f50B0x773c0x51f7B0x4d09B0x4367	0x4a6d	0	Regular
0x3f50B0x4fc7B0x76f50x51f7B0x4d09B0x4367	0x4a6d	0	Regular
0x3f50B0x4f50B0x76f50x51f7B0x4d09B0x4367	0x4a6d	0	Regular
0x7884B0x4bb8B0x4232B0x2182	0x4a6d	0	Regular
0x3f50B0x4fc7B0x75f4B0x4bb8B0x4232B0x2182	0x4a6d	0	Regular
0x3f50B0x4f50B0x75f4B0x4bb8B0x4232B0x2182	0x4a6d	0	Regular
0x3f50B0x4fc7B0x7618B0x4bb8B0x4232B0x2182	0x4a6d	0	Regular
0x3f50B0x4f50B0x7618B0x4bb8B0x4232B0x2182	0x4a6d	0	Regular
0x3f50B0x4fc7B0x7662B0x4bb8B0x4232B0x2182	0x4a6d	0	Regular
0x3f50B0x4f50B0x7662B0x4bb8B0x4232B0x2182	0x4a6d	0	Regular
0x3f50B0x4fc7B0x77cfB0x50b5B0x4977B0x38c5	0x4a6d	0	Regular
0x3f50B0x4f50B0x77cfB0x50b5B0x4977B0x38c5	0x4a6d	0	Regular
0x3f50B0x4fc7B0x77f3B0x50b5B0x4977B0x38c5	0x4a6d	0	Regular
0x3f50B0x4f50B0x77f3B0x50b5B0x4977B0x38c5	0x4a6d	0	Regular
0x3f50B0x4fc7B0x783cB0x50b5B0x4977B0x38c5	0x4a6d	0	Regular
0x3f50B0x4f50B0x783cB0x50b5B0x4977B0x38c5	0x4a6d	0	Regular
0x3f50B0x4fc7B0x773c0x544aB0x51edB0x4cadB0x4318	0x4a6d	0	Regular
0x3f50B0x4f50B0x773c0x544aB0x51edB0x4cadB0x4318	0x4a6d	0	Regular
0x3f50B0x4fc7B0x76f50x544aB0x51edB0x4cadB0x4318	0x4a6d	0	Regular
0x3f50B0x4f50B0x76f50x544aB0x51edB0x4cadB0x4318	0x4a6d	0	Regular
0x7939B0x5550B0x52eaB0x4ddfB0x462e	0x4a6d	0	Regular
0x3f50B0x4fc7B0x773c0x5550B0x52eaB0x4ddfB0x462e	0x4a6d	0	Regular
0x3f50B0x4f50B0x773c0x5550B0x52eaB0x4ddfB0x462e	0x4a6d	0	Regular
0x3f50B0x4fc7B0x76f50x5550B0x52eaB0x4ddfB0x462e	0x4a6d	0	Regular
0x3f50B0x4f50B0x76f50x5550B0x52eaB0x4ddfB0x462e	0x4a6d	0	Regular
