0x0	__function_selector__
0x258	getRedeemExactBassetsOutput(address[],uint256[])
0x27e	name()
0x293	approve(address,uint256)
0x2b6	getMintOutput(address,uint256)
0x2c9	mAsset()
0x308	totalSupply()
0x310	setCacheSize(uint256)
0x325	getBassets()
0x33b	transferFrom(address,address,uint256)
0x34e	0x23fb4bd3
0x361	decimals()
0x376	increaseAllowance(address,uint256)
0x389	getBasset(address)
0x3aa	unpause()
0x3b2	redeem(address,uint256,uint256,address)
0x3c5	startRampA(uint256,uint256)
0x3d8	paused()
0x3e9	migrateBassets(address[],address)
0x3fc	balanceOf(address)
0x40f	getSwapOutput(address,address,uint256)
0x422	data()
0x4bc	getRedeemOutput(address,uint256)
0x4cf	collectPlatformInterest()
0x4ec	pause()
0x4f4	symbol()
0x4fc	getPrice()
0x504	collectPendingFees()
0x50c	setWeightLimits(uint128,uint128)
0x51f	nexus()
0x546	decreaseAllowance(address,uint256)
0x559	transfer(address,uint256)
0x56c	redeemExactBassets(address[],uint256[],uint256,address)
0x57f	mintMulti(address[],uint256[],uint256,address)
0x592	redeemProportionately(uint256,uint256[],address)
0x5b2	getConfig()
0x5c7	stopRampA()
0x5cf	setFees(uint256,uint256,uint256)
0x5e2	swap(address,address,uint256,uint256,address)
0x5f5	allowance(address,address)
0x62e	getMintMultiOutput(address[],uint256[])
0x641	mint(address,uint256,uint256,address)
0x654	0x654
0x7c9	0x7c9
0x85c	0x85c
0x873	0x873
0xb1f	0xb1f
0xc82	0xc82
0xd35	0xd35
0x14a3	0x14a3
0x1678	0x1678
0x170f	0x170f
0x190f	0x190f
0x19ab	0x19ab
0x1a26	0x1a26
0x1a45	0x1a45
0x1e4e	0x1e4e
0x230d	0x230d
0x239f	0x239f
0x23ae	0x23ae
0x2449	0x2449
0x2773	0x2773
0x2bf0	0x2bf0
0x2dad	0x2dad
0x2dc2	0x2dc2
0x31dd	0x31dd
0x34b6	0x34b6
0x36c6	0x36c6
0x3736	0x3736
0x3755	0x3755
0x387a	0x387a
0x3973	0x3973
0x39dd	0x39dd
0x3bb5	0x3bb5
0x3d79	0x3d79
0x3ddd	0x3ddd
0x3e44	0x3e44
0x3f93	0x3f93
0x40d0	0x40d0
0x4165	0x4165
0x417a	0x417a
0x4259	0x4259
0x432c	0x432c
0x43fe	0x43fe
0x4480	0x4480
0x449f	0x449f
0x459a	0x459a
0x45c2	0x45c2
0x460a	0x460a
0x469a	0x469a
0x46e2	0x46e2
0x474e	0x474e
0x478d	0x478d
0x47a4	0x47a4
0x47b5	0x47b5
0x47d1	0x47d1
0x47ed	0x47ed
0x4825	0x4825
0x4865	0x4865
0x48c3	0x48c3
0x48ee	0x48ee
0x4937	0x4937
0x498b	0x498b
0x49f3	0x49f3
0x4a7b	0x4a7b
0x4b3b	0x4b3b
0x4b57	0x4b57
0x4d65	0x4d65
0x4daa	0x4daa
0x4dc2	0x4dc2
0x4e8d	0x4e8d
0x4eff	0x4eff
0x4f4d	0x4f4d
0x4f67	0x4f67
0x4faf	0x4faf
0x4fe7	0x4fe7
0x502c	0x502c
0x5060	0x5060
0x508f	0x508f
0x50c1	0x50c1
0x50e3	0x50e3
0x510a	0x510a
0x5142	0x5142
0x5194	0x5194
0x51cd	0x51cd
0x52b1	0x52b1
0x5305	0x5305
0x537d	0x537d
0x53bf	0x53bf
0x53f0	0x53f0
0x5412	0x5412
0x55b7	0x55b7
0x55ca	0x55ca
0x55fd	0x55fd
0x5623	0x5623
0x564e	0x564e
0x566e	0x566e
0x56a5	0x56a5
0x56d5	0x56d5
0x58eb	0x58eb
0x5976	0x5976
0x59a6	0x59a6
0x59c9	0x59c9
0x59e1	0x59e1
0x5a01	0x5a01
0x5a47	0x5a47
0x5b18	0x5b18
0x5b37	0x5b37
0x5b4e	0x5b4e
0x5b99	0x5b99
0x5bc5	0x5bc5
0x5bfa	0x5bfa
0x5c41	0x5c41
0x5c56	0x5c56
0x5c64	0x5c64
0x5cc3	()
0x5cc3	fallback()
