0x0	__function_selector__
0x37d	totalAssets()
0x39b	allVaults()
0x3b0	name()
0x3c5	approve(address,uint256)
0x3e5	setGuestList(address)
0x3fa	totalSupply()
0x402	DOMAIN_TYPEHASH()
0x40a	transferFrom(address,address,uint256)
0x41d	setAffiliate(address)
0x430	withdraw(uint256)
0x443	depositFor(address,uint256)
0x456	PERMIT_TYPEHASH()
0x45e	totalVaultBalance(address)
0x471	decimals()
0x486	deposit(uint256,bytes32[])
0x499	DOMAIN_SEPARATOR()
0x4a1	increaseAllowance(address,uint256)
0x4b4	withdraw()
0x4bc	migrate(uint256,uint256)
0x4cf	unpause()
0x4d7	guardian()
0x4ec	migrate(uint256)
0x4ff	affiliate()
0x507	guestList()
0x50f	manager()
0x517	totalWrapperBalance(address)
0x52a	paused()
0x532	acceptAffiliate()
0x53a	balanceOf(address)
0x54d	registry()
0x555	deposit(bytes32[])
0x568	nonces(address)
0x57b	pause()
0x583	setGuardian(address)
0x596	withdrawalFee()
0x59e	migrate()
0x5a6	symbol()
0x5ae	shareValue(uint256)
0x5c1	pricePerShare()
0x5c9	disableExperimentalMode()
0x5d1	decreaseAllowance(address,uint256)
0x5e4	transfer(address,uint256)
0x5f7	setRegistry(address)
0x60a	setWithdrawalFee(uint256)
0x61d	pendingAffiliate()
0x625	experimentalVault()
0x62d	initialize(address,address,string,string,address,bool,address)
0x640	setManager(address)
0x653	permit(address,address,uint256,uint256,uint8,bytes32,bytes32)
0x666	depositFor(address,uint256,bytes32[])
0x679	setWithdrawalMaxDeviationThreshold(uint256)
0x68c	allowance(address,address)
0x69f	bestVault()
0x6a7	experimentalMode()
0x6af	withdrawalMaxDeviationThreshold()
0x6b7	token()
0x6bf	0x6bf
0x776	0x776
0x7f6	0x7f6
0x88c	0x88c
0x917	0x917
0x941	0x941
0xa31	0xa31
0xb12	0xb12
0xb85	0xb85
0xd5f	0xd5f
0xd68	0xd68
0xefe	0xefe
0xf4c	0xf4c
0xf85	0xf85
0xfd4	0xfd4
0x102c	0x102c
0x10af	0x10af
0x1156	0x1156
0x1180	0x1180
0x124d	0x124d
0x1317	0x1317
0x1364	0x1364
0x13c5	0x13c5
0x13d0	0x13d0
0x142e	0x142e
0x1496	0x1496
0x14aa	0x14aa
0x1692	0x1692
0x19ba	0x19ba
0x1b3d	0x1b3d
0x1d54	0x1d54
0x1d9f	0x1d9f
0x1dc4	0x1dc4
0x202c	0x202c
0x2030	0x2030
0x20e4	0x20e4
0x21f9	0x21f9
0x2225	0x2225
0x225a	0x225a
0x2af0	0x2af0
0x2b2a	0x2b2a
0x2b6c	0x2b6c
0x2f8a	0x2f8a
0x2fb8	0x2fb8
0x306c	0x306c
0x3206	0x3206
0x3272	0x3272
0x3280	0x3280
0x32e6	0x32e6
0x32f4	0x32f4
0x32fa	0x32fa
0x33af	0x33af
0x345f	0x345f
0x34e7	0x34e7
0x351f	0x351f
0x3561	0x3561
0x35a9	0x35a9
0x36a3	0x36a3
0x36f9	0x36f9
0x3720	0x3720
0x3c3a	0x3c3a
0x3cbc	0x3cbc
0x3d75	0x3d75
0x3da1	0x3da1
0x3e30	0x3e30
0x3f04	0x3f04
0x3f69	0x3f69
0x3fe3	0x3fe3
0x4002	0x4002
0x4017	0x4017
0x4060	0x4060
0x40c9	0x40c9
0x40e5	0x40e5
0x4101	0x4101
0x4139	0x4139
0x42a9	0x42a9
0x42d4	0x42d4
0x4387	0x4387
0x43c7	0x43c7
0x43e3	0x43e3
0x43fb	0x43fb
0x4413	0x4413
0x447e	0x447e
0x44d1	0x44d1
0x4538	0x4538
0x4595	0x4595
0x45af	0x45af
0x45d3	0x45d3
0x45ec	0x45ec
0x4644	0x4644
0x46cb	0x46cb
0x4835	0x4835
0x490d	0x490d
0x4937	0x4937
0x4cb4	0x4cb4
0x4cd9	0x4cd9
0x4d20	0x4d20
0x4d4c	0x4d4c
0x4d61	0x4d61
0x4d6f	0x4d6f
0x4e68	()
0x4e68	fallback()
0x5cbc	0x5cbc
0x5eb3	0x5eb3
0x603c	0x603c
