0x0	0xd
0x3f	0x4a
0x60	0x6b
0xd	0x1e
0x7b7	0x7c7
0x809	0x819
0x1aed	0x1b05
0x1b98	0x1ba8
0x1ee0	0x1ef9
0x240d	0x241d
0x276a	0x277a
0x28cf	0x28db
0x2cd0	0x2ce0
0x2fa4	0x2fb4
0x3134	0x3144
0x372c	0x3752
0x12e	0x13a
0xab	0xb7
0x6f	0x7b
0xf2	0xfe
0x1bc	0x1c8
0x180	0x18c
0x203	0x20f
0x85e	0x86a
0x956	0x962
0xc47	0xc53
0x1045	0x1051
0x12c3	0x12cf
0x3b7b	0x3b94
0x14f2	0x14fe
0x3fbb	0x3fd0
0x17fc	0x1808
0x3f9a	0x3fa9
0x2017	0x2023
0x2451	0x245d
0x280d	0x2825
0x2a10	0x2a28
0x3b3b	0x3b4c
0x2bcb	0x2bd7
0x3d16	0x3d24
0x769	0x7b7
0x7db	0x7fb
0x7c7	0x7db
0x853	0x8580x75f
0x7fb	0x809
0x979	0x996
0x9be	0x9d0
0x9e7	0x9f3
0xa0a	0xa1d
0xa42	0xa4b
0xa54	0xa57
0x3097	0x30a5
0xc6a	0xc87
0xcaf	0xcc1
0xcd8	0xce4
0xcfb	0xd0e
0x1068	0x1085
0x10aa	0x10b3
0x10bc	0x10bf
0x12e6	0x1303
0x132b	0x133a
0x1351	0x135f
0x1376	0x1381
0x13a8	0x13ab
0x1456	0x1458
0x1418	0x142e
0x1432	0x143d
0x13ab	0x13ba
0x1515	0x1532
0x17b4	0x17c3
0x181f	0x1841
0x1872	0x188b
0x1894	0x18ad
0x194d	0x1964
0x18fb	0x1914
0x191d	0x1936
0x198c	0x1997
0x19ae	0x19ba
0x19d1	0x19e5
0x19fc	0x1a0c
0x1a23	0x1a32
0x1a3c	0x1a42
0x1abf	0x1aed
0x1c19	0x1c26
0x1b26	0x1b2b
0x1b4a	0x1b98
0x1ba8	0x1bbc
0x1bf8	0x1bff
0x1c16	0x1c19
0x1c3d	0x1c4c
0x1c8f	0x1ca7
0x32b0	0x32b8
0x1cd0	0x1cd9
0x1d66	0x1d7b
0x1d1f	0x1d5b
0x1d64	0x1d66
0x1d7f	0x1d9a
0x1da9	0x1dbb
0x1ec8	0x1ee0
0x1e1e	0x1e34
0x1e38	0x1e43
0x1e4c	0x1e63
0x1e64	0x1e77
0x1e78	0x1ea7
0x1dbb	0x1dc4
0x1f5a	0x1f6a
0x1f8f	0x1f9e
0x2050	0x205f
0x2076	0x208a
0x20a1	0x20b1
0x20c8	0x20d5
0x20ec	0x20fd
0x219f	0x21ac
0x2111	0x2118
0x330b	0x3316
0x3333	0x333b
0x22b4	0x22c3
0x235d	0x236c
0x23bf	0x240d
0x241d	0x2431
0x2474	0x2491
0x24b9	0x24c8
0x24df	0x24f2
0x2509	0x2514
0x2586	0x258f
0x26fb	0x276a
0x277a	0x278e
0x283c	0x2844
0x285b	0x2874
0x288b	0x28aa
0x28c1	0x28c5
0x292b	0x293f
0x2943	0x294e
0x297b	0x298a
0x28c5	0x28cf
0x2a50	0x2a5f
0x2a76	0x2a89
0x2b13	0x2b22
0x2b4b	0x2b51
0x2c0c	0x2c1b
0x2c60	0x2cd0
0x2ce0	0x2cf4
0x2f35	0x2fa4
0x2fc8	0x3042
0x2fb4	0x2fc8
0x306c	0x3077
0x3498	0x349f
0x30c4	0x3134
0x3158	0x31f0
0x3144	0x3158
0x3214	0x321e
0x3235	0x323e
0x32bf	0x32cb
0x32cc	0x32d3
0x33bb	0x33c0
0x3369	0x337d
0x3381	0x338c
0x33b9	0x33bb
0x3dc4	0x3dd2
0x36ff	0x3709
0x34b3	0x34ee
0x3559	0x356d
0x3571	0x357c
0x35a9	0x35b8
0x35fd	0x3611
0x3615	0x3620
0x364d	0x365d
0x36db	0x36e0
0x368b	0x369f
0x36a3	0x36ae
0x349f	0x34a8
0x3720	0x3723
0x3723	0x372c
0x3ba2	0x3bba
0x3d27	0x3d3b
0x3d3e	0x3d4e
0x3d5b	0x3d77
0x3fd3	0x3ff5
0x4a	0x55
0x29	0x34
0x1e	0x29
0x235	0x23d
0x26b	0x273
0x298	0x2a0
0x2ba	0x2c2
0x2da	0x2e2
0x2fa	0x302
0x31a	0x322
0x347	0x34f
0x367	0x36f
0x387	0x38f
0x3b4	0x3bc
0x3d4	0x3dc
0x3f4	0x3fc
0x427	0x42f
0x447	0x44f
0x467	0x46f
0x496	0x49e
0x4ab	0x4b3
0x4d8	0x4e0
0x4fa	0x502
0x51a	0x522
0x53a	0x542
0x567	0x56f
0x587	0x58f
0x5a7	0x5af
0x5c7	0x5cf
0x5e7	0x5ef
0x5fc	0x604
0x61c	0x624
0x63c	0x644
0x65c	0x664
0x67c	0x684
0x691	0x699
0x6b1	0x6b9
0x6c6	0x6ce
0x6e6	0x6ee
0x706	0x70e
0x726	0x72e
0x34	0x3f
0x55	0x60
0x7b	0x86
0x86	0x91
0x91	0x9c
0x9c	0xa7
0xb7	0xc2
0xc2	0xcd
0xcd	0xd8
0xd8	0xe3
0xe3	0xee
0xfe	0x109
0x109	0x114
0x114	0x11f
0x11f	0x12a
0x13a	0x145
0x145	0x150
0x150	0x15b
0x15b	0x166
0x166	0x171
0x171	0x17c
0x18c	0x197
0x197	0x1a2
0x1a2	0x1ad
0x1ad	0x1b8
0x1c8	0x1d3
0x1d3	0x1de
0x1de	0x1e9
0x1e9	0x1f4
0x1f4	0x1ff
0x20f	0x21a
0x21a	0x225
0x225	0x230
0x13ba	0x13f1
0x1a32	0x1a3c
0x1b05	0x1b26
0x1d9a	0x1da9
0x1dc4	0x1df7
0x34a8	0x34b2
0x3dacB0x241	0x3dbaB0x241
0x3efdB0x2c6	0x3f0eB0x2c6
0x3f11B0x2c6	0x3f2cB0x2c6
0x3f2fB0x2c6	0x3f3fB0x2c6
0x3f42B0x2c6	0x3f4dB0x2c6
0x3f50B0x2c6	0x3f60B0x2c6
0x3efdB0x326	0x3f0eB0x326
0x3f11B0x326	0x3f2cB0x326
0x3f2fB0x326	0x3f3fB0x326
0x3f42B0x326	0x3f4dB0x326
0x3f50B0x326	0x3f60B0x326
