0x3f
0x106
0x162
0x191
0x1a8
0x218
0x23b
0x24f
0x25e
0x27d
0x2ef
0x354
0x362
0x370
0x3cf
0x441
0x46d
0x499
0x607
0x60a
0x60d
0x610
0x613
