0x0	__function_selector__
0x86	()
0x86	fallback()
0x90	getProxyOwner()
0xc1	storageRead(bytes32)
0xfd	bytes32ToAddress(bytes32)
0x127	addressToBytes32(address)
0x15a	readAddress(bytes32)
0x184	getImplementation()
0x199	readBool(bytes32)
0x1d7	setProxyOwner(address)
0x20a	setImplementation(address)
0x2ab	0x2ab
0x2ee	0x2ee
0x301	0x301
0x31a	0x31a
0x50d	0x50d
0x79e	0x79e
