0x0	__function_selector__
0x15c	CONTRACT_LP_ELEMENT_TOKEN()
0x176	setOwner(address)
0x19e	length()
0x1a6	setStrengthRate(uint256,uint128)
0x1d2	formulas(uint256)
0x270	CONTRACT_ERC721_GEGO()
0x278	RATE_DECIMALS()
0x29c	getMetaInfo(uint256)
0x2f1	setAuthority(address)
0x317	registry()
0x33b	enable(uint256)
0x358	CONTRACT_ELEMENT_TOKEN()
0x360	owner()
0x368	isDisable(uint256)
0x399	disable(uint256)
0x3b6	UNIT()
0x3be	getMajorInfo(uint256)
0x411	CONTRACT_OBJECT_OWNERSHIP()
0x419	getMinor(uint256)
0x44f	authority()
0x457	initialize(address)
0x47d	setAmount(uint256,uint256)
0x4a0	canDisenchant(uint256)
0x4bd	insert(bytes32,uint128,uint16,uint16,uint16,bool,bytes32,uint256,address,uint16,uint16,uint16)
0x1014	0x1014
0x13f4	0x13f4
0x14f0	0x14f0
0x1996	()
0x1996	fallback()
