0x0	__function_selector__
0x1d9	relayTokens(address,uint256)
0x1ff	setExecutionMaxPerTx(address,uint256)
0x223	maxPerTx(address)
0x256	fixFailedMessage(bytes32)
0x26e	setBridgeContract(address)
0x28f	withinLimit(address,uint256)
0x2c7	handleBridgedTokens(address,address,uint256)
0x2f1	executionMaxPerTx(address)
0x312	mediatorBalance(address)
0x333	isTokenRegistered(address)
0x354	setDailyLimit(address,uint256)
0x378	initialize(address,address,uint256[3],uint256[2],uint256,address)
0x3b0	isInitialized()
0x3c5	withinExecutionLimit(address,uint256)
0x3e9	getCurrentDay()
0x3fe	executionDailyLimit(address)
0x41f	getBridgeMode()
0x466	messageFixed(bytes32)
0x47e	claimTokens(address,address)
0x4a5	setMediatorContractOnOtherSide(address)
0x4c6	maxAvailablePerTx(address)
0x4e7	setExecutionDailyLimit(address,uint256)
0x50b	tokenRegistrationMessageId(address)
0x52c	mediatorContractOnOtherSide()
0x55d	owner()
0x572	requestFailedMessageFix(bytes32)
0x58a	getBridgeInterfacesVersion()
0x5cb	minPerTx(address)
0x5ec	onTokenTransfer(address,uint256,bytes)
0x655	totalSpentPerDay(address,uint256)
0x679	relayTokens(address,address,uint256)
0x6a3	requestGasLimit()
0x6b8	bridgeContract()
0x6cd	fixMediatorBalance(address,address)
0x6f4	setMaxPerTx(address,uint256)
0x718	setMinPerTx(address,uint256)
0x73c	totalExecutedPerDay(address,uint256)
0x760	transferOwnership(address)
0x781	setRequestGasLimit(uint256)
0x799	dailyLimit(address)
0x7ba	0x7ba
0x7c9	0x7c9
0x8e6	0x8e6
0x9a9	0x9a9
0xd56	0xd56
0xd7e	0xd7e
0xdf5	0xdf5
0xe61	0xe61
0xee2	0xee2
0xf75	0xf75
0x10d7	0x10d7
0x12bf	0x12bf
0x1310	0x1310
0x1366	0x1366
0x136f	0x136f
0x1414	0x1414
0x14dd	0x14dd
0x158c	0x158c
0x15b1	0x15b1
0x1759	0x1759
0x17ec	0x17ec
0x1843	0x1843
0x189a	0x189a
0x1be1	0x1be1
0x1c8c	0x1c8c
0x1d6c	0x1d6c
0x1d77	0x1d77
0x1dc5	0x1dc5
0x1e1c	0x1e1c
0x216b	0x216b
0x224c	0x224c
0x2331	0x2331
0x23cc	0x23cc
0x23f1	0x23f1
0x2416	0x2416
0x2497	0x2497
0x2602	0x2602
0x26d1	0x26d1
0x2759	0x2759
0x27e4	0x27e4
0x27f1	0x27f1
0x2869	0x2869
0x28a5	0x28a5
0x291c	0x291c
0x2bbc	0x2bbc
0x2d6b	0x2d6b
0x2dcc	0x2dcc
0x2efa	0x2efa
0x2f33	0x2f33
0x2f84	0x2f84
0x3388	0x3388
0x3473	0x3473
0x3505	0x3505
0x35f3	0x35f3
0x3675	0x3675
0x36f8	0x36f8
0x3753	0x3753
0x37f6	0x37f6
0x387a	0x387a
0x39cf	0x39cf
0x3a0e	0x3a0e
0x3b38	0x3b38
0x3b7f	0x3b7f
0x3b8b	0x3b8b
0x3c3e	0x3c3e
0x3d4f	0x3d4f
0x3e4f	0x3e4f
0x3fe5	0x3fe5
0x403f	0x403f
0x4051	0x4051
0x40b4	0x40b4
0x40fb	0x40fb
0x415c	0x415c
0x4171	0x4171
0x41a1	0x41a1
0x42ae	()
0x42ae	fallback()
