0x3c9
0x413
0x4c1
0x514
0x5a8
0x5d9
0x691
0x851
0x9b9
0xf09
0xffc
0x113d
0x1144
0x1156
0x11ed
0x1204
0x12a0
0x12f2
0x12fe
0x1316
0x1322
0x1360
0x1387
0x138c
0x1440
0x14a7
0x1518
0x1523
0x1533
0x154c
0x155d
0x159b
0x1611
0x1654
0x18a9
0x19db
0x19e8
0x1b07
0x1b0f
0x1b17
0x1b85
0x1b8d
0x1bc3
0x1c2a
0x1cb0
0x1d66
0x1d7d
0x1db1
0x1e27
0x1e37
0x1f35
0x20c3
0x218e
0x2264
0x231b
0x2345
0x2389
0x242a
0x24fa
0x255a
0x26fb
0x281f
0x284a
0x2867
0x2886
0x298f
0x299e
0x29aa
0x29b6
0x2a17
0x2a29
0x2ad1
0x2af3
0x2c9c
0x2d28
0x2dba
0x2dd0
0x2ddc
0x2e0c
0x2f53
0x2fb6
0x3075
0x311a
0x3191
0x33a1
0x35d0
0x36b2
0x36f5
0x372a
0x38f8
0x3a1f
0x3a29
0x3ad4
0x3b85
0x3cc4
0x3cdd
0x3de8
0x3ecc
0x3ee3
0x3eeb
0x3ef0
0x3fa6
0x3fe9
0x4015
0x41d4
0x42ab
0x42fd
0x4343
0x44ef
0x4503
0x45be
0x477f
0x4792
0x47be
