0x0	0xd
0x3f	0x4a
0xd	0x1e
0x15fe	0x1647
0x1689	0x16d2
0x2c2d	0x2c3a
0x2d18	0x2d26
0x3010	0x3047
0x21790x1149	0x218b0x1149
0x18d00x600	0x18de0x600
0x11ce0x1149	0x12160x1149
0x311d0x2d09	0x31390x2d09
0x311d0x305e	0x31390x305e
0x306e0x2d09	0x307e0x2d09
0x306e0x305e	0x307e0x305e
0x2e7c0x1149	0x2eac0x1149
0x2e7c0x278b	0x2eac0x278b
0x2b100x600	0x2b200x600
0x29ee0x600	0x29fb0x600
0x20c30x1149	0x20cf0x1149
0x19600x600	0x19800x600
0x119a0x1149	0x11aa0x1149
0x8ab0x226	0x8b70x226
0x8ab0x1149	0x8b70x1149
0x7a30x226	0x7b30x226
0x7a30x1149	0x7b30x1149
0x7880x226	0x7940x226
0x7880x1149	0x7940x1149
0x73b0x226	0x7460x226
0x73b0x1149	0x7460x1149
0x7300x226	0x7320x226
0x7300x1149	0x7320x1149
0x1b7	0x1f4
0xec	0xf8
0x8a	0x96
0x64	0x70
0xc6	0xd2
0x159	0x165
0x133	0x13f
0x195	0x1a1
0x232	0x245
0x249	0x260
0x264	0x272
0x276	0x294
0x298	0x2b2
0x2b6	0x2c4
0x2c8	0x2e6
0x66d	0x680
0x414	0x427
0xb79	0xb8c
0x4a1	0x4b4
0x4d4	0x4e7
0x513	0x526
0x5c4	0x5d7
0x60c	0x61f
0x1094	0x10a0
0x636	0x649
0x6be	0x6c6
0x720	0x7250x226
0xbca	0xbeb
0xc30	0xc39
0xca2	0xcd6
0xcee	0xd02
0xcd6	0xcdf
0xd1b	0xd36
0xd3a	0xd45
0xd4e	0xd60
0xd64	0xd75
0x1358	0x13900x1358
0x1412	0x14200x1412
0xdc8	0xdd7
0xde6	0xdec
0xdf5	0xdf7
0x149c	0x14b2
0xe13	0xe62
0xfe6	0xfeb
0x10af	0x10b5
0x10be	0x10c0
0x10d4	0x10d9
0x1153	0x116d
0x117c	0x118f0x1149
0x14f0	0x153a
0x153e	0x1549
0x1552	0x1564
0x1568	0x156f
0x1576	0x15b7
0x15bb	0x15c6
0x15cf	0x15e1
0x15f3	0x15fe
0x164b	0x1656
0x165f	0x1671
0x1675	0x1689
0x16d6	0x16e1
0x1e	0x29
0x3004	0x3010
0x34	0x3f
0x2c3b	0x2c64
0x2c65	0x2cad
0x2cb1	0x2cbc
0x2cc5	0x2cd7
0x2cdb	0x2ce6
0x2cf9	0x2cfe
0x2c22	0x2c2d
0x305e	0x30630x305e
0x2d0d	0x2d18
0x1fd	0x205
0x226	0x22e
0x2f7	0x2ff
0x31e	0x326
0x34f	0x357
0x364	0x36c
0x379	0x381
0x3de	0x3e6
0x3f3	0x3fb
0x408	0x410
0x441	0x449
0x456	0x45e
0x46b	0x473
0x480	0x488
0x495	0x49d
0x4c8	0x4d0
0x4f2	0x4fa
0x507	0x50f
0x53a	0x542
0x54f	0x557
0x564	0x56c
0x579	0x581
0x58e	0x596
0x5a3	0x5ab
0x5b8	0x5c0
0x5eb	0x5f3
0x600	0x608
0x62a	0x632
0x272b	0x27330x272b
0x29	0x34
0x2d09	0x2d0d
0x2c1e	0x2c22
0x2f15	0x2f45
0x4a	0x55
0x55	0x60
0x70	0x7b
0x7b	0x86
