0x0	__function_selector__
0x146	balanceOf(address,uint256)
0x16f	supportsInterface(bytes4)
0x18f	uri(uint256)
0x1af	getSymbol()
0x1b7	getName()
0x1bf	getTokenSupply(uint256)
0x1d2	getFeeRateDenominator()
0x1da	safeBatchTransferFrom(address,address,uint256[],uint256[],bytes)
0x1ef	getContractURI()
0x1f7	balanceOfBatch(address[],uint256[])
0x217	getCopyright(uint256)
0x237	renounceOwnership()
0x23f	owner()
0x254	setContractURI(string)
0x267	setTokenURIPrefix(string)
0x27a	setApprovalForAll(address,bool)
0x28d	init(string,string,address,string,string)
0x2a0	0xd372da96
0x2b3	isApprovedForAll(address,address)
0x2c6	safeTransferFrom(address,address,uint256,uint256,bytes)
0x2d9	transferOwnership(address)
0x2ec	getTokenURIPrefix()
0x2f4	0x2f4
0x36f	0x36f
0x4b1	0x4b1
0x548	0x548
0x5cd	0x5cd
0x7ec	0x7ec
0x84d	0x84d
0x9e7	0x9e7
0x9f6	0x9f6
0xa41	0xa41
0xbdc	0xbdc
0xc2e	0xc2e
0xc5c	0xc5c
0xdf0	0xdf0
0xe38	0xe38
0xe99	0xe99
0xfcc	0xfcc
0xfd0	0xfd0
0xffc	0xffc
0x1028	0x1028
0x113f	0x113f
0x1156	0x1156
0x1169	0x1169
0x117b	0x117b
0x118b	0x118b
0x11f6	0x11f6
0x1248	0x1248
0x12c9	0x12c9
0x13f6	0x13f6
0x156b	0x156b
0x15af	0x15af
0x1680	0x1680
0x1686	0x1686
0x16c1	0x16c1
0x173f	0x173f
0x1754	0x1754
0x176b	0x176b
0x17d9	0x17d9
0x1842	0x1842
0x185d	0x185d
0x1891	0x1891
0x193b	0x193b
0x19a0	0x19a0
0x1a05	0x1a05
0x1b27	0x1b27
0x1be9	0x1be9
0x1c05	0x1c05
0x1c21	0x1c21
0x1c5c	0x1c5c
0x1ce7	0x1ce7
0x1cff	0x1cff
0x1d39	0x1d39
0x1d98	0x1d98
0x1df6	0x1df6
0x1e3b	0x1e3b
0x1e4e	0x1e4e
0x1e7c	0x1e7c
0x1e87	0x1e87
0x1f22	0x1f22
0x2010	0x2010
0x219e	0x219e
0x238d	0x238d
0x239b	0x239b
0x23c2	0x23c2
0x23e8	0x23e8
0x248d	0x248d
0x24a2	0x24a2
0x252e	()
0x252e	fallback()
0x28e4	0x28e4
0x2b51	0x2b51
