0x0	__function_selector__
0x1e8	supportsInterface(bytes4)
0x230	swap721(uint256,uint256,address)
0x271	name()
0x2fb	approve(address,uint256)
0x334	onERC721Received(address,address,uint256,bytes)
0x422	totalSupply()
0x449	transferFrom(address,address,uint256)
0x48c	decimals()
0x4b7	increaseAllowance(address,uint256)
0x4f0	setParams(uint256,string,string,uint256)
0x5c2	burn(uint256)
0x5ec	flashLoan(uint256[],uint256[],address,bytes)
0x714	withdraw(uint256[],uint256[],address)
0x7e8	multi721Deposit(uint256[],address)
0x8a1	nftAddress()
0x8d2	init(string,string,address,uint256)
0xa09	getInfos()
0xb0a	nftValue()
0xb1f	nftType()
0xb34	balanceOf(address)
0xb67	burnFrom(address,uint256)
0xba0	symbol()
0xbb5	decreaseAllowance(address,uint256)
0xbee	transfer(address,uint256)
0xc27	swap1155(uint256[],uint256[],uint256[],uint256[],address)
0xd9b	onERC1155BatchReceived(address,address,uint256[],uint256[],bytes)
0xf69	factory()
0xf7e	allowance(address,address)
0xfb9	multi721Deposit(uint256[],address,address)
0x107d	decodeParams(bytes,address)
0x115f	onERC1155Received(address,address,uint256,uint256,bytes)
0x1235	track1155(uint256)
0x13cf	0x13cf
0x1ff8	0x1ff8
0x21b8	0x21b8
0x283f	0x283f
0x2a98	0x2a98
0x2cf3	0x2cf3
0x2ddf	0x2ddf
0x2e3f	0x2e3f
0x2ea6	0x2ea6
0x2fa2	0x2fa2
0x2fff	0x2fff
0x3166	0x3166
0x31fd	0x31fd
0x3257	0x3257
0x33e3	0x33e3
0x35b4	0x35b4
0x35c3	0x35c3
0x3641	0x3641
0x36af	0x36af
0x38a3	()
0x38a3	fallback()
0x4796	0x4796
0x47ba	0x47ba
0x4804	0x4804
