0x0	0xd
0x4c	0x86
0x98	0xa4
0xcc	0xe7
0x109	0x10e
0x10e	0x119
0x11d	0x11f
0x131	0x16b
0x19f	0x1a5
0x5abB0x34dB0xa4	0x5b1B0x34dB0xa4
0x581B0x34dB0xa4	0x584B0x34dB0xa4
0x5a1B0x34dB0xa4	0x5abB0x34dB0xa4
0x584B0x34dB0xa4	0x58eB0x34dB0xa4
0x2c5B0x11	0x2d7B0x11
0x2feB0x11	0x318B0x11
0x292B0x31cB0x11	0x2abB0x31cB0x11
0x4eeB0x31cB0x11	0x502B0x31cB0x11
0x4c0B0x31cB0x11	0x4e0B0x31cB0x11
0x269B0x31cB0x11	0x277B0x31cB0x11
0x5abB0x2afB0x31cB0x11	0x5b1B0x2afB0x31cB0x11
0x581B0x2afB0x31cB0x11	0x584B0x2afB0x31cB0x11
0x5a1B0x2afB0x31cB0x11	0x5abB0x2afB0x31cB0x11
0x584B0x2afB0x31cB0x11	0x58eB0x2afB0x31cB0x11
0x5c2B0x252B0x2dbB0x11	0x5caB0x252B0x2dbB0x11
0x5c2B0x252B0x2ebB0x11	0x5caB0x252B0x2ebB0x11
