0x0	__function_selector__
0x242	userInfo(address,address)
0x29b	setVaultMaster(address)
0x2c3	strategist()
0x2e7	withdraw(address,uint256,address,uint256,uint8)
0x32b	whitelistedContract(address)
0x365	deposit(address,address,uint256,uint256,bool,uint8)
0x3b3	withdraw_fee(address,uint256)
0x3f1	whitelistContract(address)
0x417	governanceRecoverUnsupported(address,uint256,address)
0x44d	calc_token_amount_withdraw(address,uint256,address)
0x483	governance()
0x48b	updateReward(address)
0x4b1	depositMultiVault(address[],address,uint256[],uint256[],bool,uint8)
0x5d7	calculateMultiMinReceive(address[],address,uint256[])
0x6f2	setAcceptContractDepositor(bool)
0x711	exit(address,address,uint256,uint8)
0x751	updatePool(address,uint256,uint256,uint256)
0x789	stakeVaultShares(address,uint256,uint8)
0x7be	getReward(address,address,uint8)
0x7f8	unstake(address,uint256,uint8)
0x82d	updatePoolReward(address[],uint256[])
0x8eb	vaultMaster()
0x8f3	claimReward(address,uint8)
0x922	pendingReward(address,address)
0x950	acceptContractDepositor()
0x958	cap(address)
0x97e	rewardPoolInfo(address)
0x9e6	setGovernance(address)
0xa0c	calc_token_amount_deposit(address,address,uint256)
0xa42	calc_transfer_vault_shares(address,address,uint256)
0xa78	harvestAllStrategies(address,uint8)
0xaa7	initialize(address)
0xacd	setStrategist(address)
0xaf3	chi()
0xafb	unfrozenStakeTime(address,address)
0xb29	unwhitelistContract(address)
0xb4f	approveForSpender(address,address,uint256)
0xb85	addPool(address,address,uint256,uint256,uint256,uint256)
0xbcd	shares_owner(address,address)
0x2061	0x2061
0x2c2a	0x2c2a
0x2eab	0x2eab
0x403a	0x403a
0x4278	0x4278
0x427e	0x427e
0x42d8	0x42d8
0x4391	0x4391
0x43d3	0x43d3
0x4425	0x4425
0x44fa	0x44fa
0x4553	0x4553
0x4595	0x4595
0x45ef	0x45ef
0x46a7	0x46a7
0x47b6	0x47b6
0x4963	0x4963
0x497a	0x497a
0x4beb	()
0x4beb	fallback()
