0x0	0xd
0xfc	0x15a0x0
0x72	0x89
0x3cb	0x3d7
0xa9	0xb2
0xc8	0xca
0xf6	0xfc
0x341B0x11	0x351B0x11
0x324B0x354B0x11	0x338B0x354B0x11
0x324B0x35fB0x11	0x338B0x35fB0x11
0x206B0x176B0xb2	0x210B0x176B0xb2
0x284B0x176B0xb2	0x29fB0x176B0xb2
0x2c1B0x176B0xb2	0x2c6B0x176B0xb2
0x416B0x378B0x176B0xb2	0x41cB0x378B0x176B0xb2
0x3efB0x378B0x176B0xb2	0x3f2B0x378B0x176B0xb2
0x40cB0x378B0x176B0xb2	0x416B0x378B0x176B0xb2
0x3f2B0x378B0x176B0xb2	0x3fcB0x378B0x176B0xb2
0x2e6B0x2c6B0x176B0xb2	0x2f0B0x2c6B0x176B0xb2
0x2f7B0x2c6B0x176B0xb2	0x300B0x2c6B0x176B0xb2
0x416B0x396B0x2c6B0x176B0xb2	0x41cB0x396B0x2c6B0x176B0xb2
0x3efB0x396B0x2c6B0x176B0xb2	0x3f2B0x396B0x2c6B0x176B0xb2
0x40cB0x396B0x2c6B0x176B0xb2	0x416B0x396B0x2c6B0x176B0xb2
0x3f2B0x396B0x2c6B0x176B0xb2	0x3fcB0x396B0x2c6B0x176B0xb2
