0x0	__function_selector__
0xae	name()
0xcc	approve(address,uint256)
0xfc	totalSupply()
0x11a	transferFrom(address,address,uint256)
0x14a	decimals()
0x168	balanceOf(address)
0x198	symbol()
0x1b6	transfer(address,uint256)
0x1e6	disallow(address)
0x216	allowance(address,address)
0x246	init()
0x250	0x250
0x2e2	0x2e2
0x4de	0x4de
0x6dc	0x6dc
0x881	0x881
0xb30	0xb30
0xd0e	0xd0e
0xf1d	0xf1d
0xfa3	0xfa3
0xfc0	0xfc0
0xfd5	0xfd5
0xfea	0xfea
0xfff	0xfff
0x1028	0x1028
0x1064	0x1064
0x10b3	0x10b3
0x10ef	0x10ef
0x118d	0x118d
0x11a8	0x11a8
0x11c3	0x11c3
0x11de	0x11de
0x1200	0x1200
0x1237	0x1237
0x128d	0x128d
0x12e7	0x12e7
0x131b	0x131b
0x132d	0x132d
0x1359	0x1359
0x1363	0x1363
0x1375	0x1375
0x1387	0x1387
0x13ba	0x13ba
0x145b	0x145b
0x1472	0x1472
0x1489	0x1489
0x14dc	()
0x14dc	fallback()
