0x0	__function_selector__
0x1d4	allowedCover(address,uint256)
0x214	tail()
0x238	BUCKET_STEP()
0x25c	subtractTotal(uint256,address,uint256)
0x290	forceRemoveNft(address[],uint256[])
0x34e	submitted(uint256)
0x36b	stakeNft(uint256)
0x388	migrateCovers(uint256[])
0x3f6	ETH_SIG()
0x41b	protocolAddress(uint64)
0x45d	infos(uint96)
0x4b6	coverMigrated(uint256)
0x4d3	protocolId(address)
0x4f9	head()
0x501	withdrawNft(uint256)
0x51e	changeWithdrawalDelay(uint256)
0x53b	resetBuckets(uint64[],uint96[],uint96[])
0x649	nftOwners(uint256)
0x666	allowedProtocol(address)
0x68c	batchStakeNft(uint256[])
0x72d	initialize(address)
0x753	checkPoints(uint64)
0x7a8	forceResetExpires(uint256[])
0x816	toggleUF()
0x81e	keep()
0x826	pendingWithdrawals(uint256)
0x855	allowProtocol(address,bool)
0x883	totalStakedAmount(address)
0x8a9	changeMaster(address)
0x1d6b	0x1d6b
0x2088	0x2088
0x21a3	0x21a3
0x2222	0x2222
0x2237	0x2237
0x2244	0x2244
0x2731	0x2731
0x2abe	0x2abe
0x3286	0x3286
0x3640	0x3640
0x3876	0x3876
0x3898	0x3898
0x38c6	0x38c6
0x3a7a	()
0x3a7a	fallback()
