0x0	0xc
0x1a	0x2b
0xe7c	0xe94
0xf21	0xf2c
0x2760	0x276c
0x32f8	0x331d
0x10	0x1a
0x20a	0x216
0x125	0x131
0xb8	0xc4
0x87	0x93
0xf4	0x100
0x19d	0x1a9
0x16c	0x178
0x1d9	0x1e5
0x2fa	0x306
0x28d	0x299
0x25c	0x268
0x2c9	0x2d5
0x372	0x37e
0x341	0x34d
0x3ae	0x3ba
0x3e82	0x3e96
0x775	0x7c7
0xcf4	0xd46
0xe26	0xe37
0xf96	0xfe8
0x1147	0x1154
0x1fdd	0x200e
0x723	0x731
0x739	0x73e
0xe5	0xf0
0xda	0xe5
0xb8a	0xb95
0x24ae	0x24c1
0x100	0x10b
0xe3f	0xe45
0xe4d	0xe52
0xe69	0xe7c
0xe94	0xea0
0xebf	0xf21
0x9e	0xa9
0xfec	0xff7
0x1041	0x1047
0x105e	0x10af
0x10b3	0x10be
0x1103	0x1109
0x2183	0x218b0x2183
0x116b	0x1177
0x1709	0x1718
0x1bd2	0x1bdd
0x1d71	0x1d7c
0x1daf	0x1dbe
0x1f86	0x1f91
0x200f	0x2034
0x2035	0x2062
0x2063	0x208e
0x20b4	0x20bf
0x24fc	0x250e
0x25a2	0x25b3
0x254d	0x2561
0x2565	0x2570
0x3516	0x351e0x3516
0x25f2	0x2606
0x260a	0x2615
0x2642	0x264f
0x2670	0x2677
0x266d	0x2670
0x2683	0x268c
0x2680	0x2683
0x268f	0x2695
0x35cd	0x35db0x35cd
0x26ba	0x26c9
0x3817	0x381f
0x2708	0x271c
0x2720	0x272b
0x2758	0x2760
0x2809	0x2819
0x27ab	0x27bf
0x27c3	0x27ce
0x2806	0x2809
0x2875	0x288b
0x288f	0x289a
0x28a3	0x28a9
0x2968	0x29b7
0x29bb	0x29c6
0x2bf2	0x2bf7
0x2c1d	0x2c48
0x2c49	0x2c96
0x2c97	0x2cc4
0x2cc5	0x2d35
0x2d39	0x2d44
0x2d4d	0x2d9f
0x2da3	0x2dae
0x2db7	0x2dd0
0x308f	0x30a6
0x2e23	0x2e37
0x2e3b	0x2e46
0x2e73	0x2e83
0x2ed6	0x2eea
0x2eee	0x2ef9
0x2f26	0x2f36
0x2f89	0x2f9d
0x2fa1	0x2fac
0x2fd9	0x2fe6
0x3039	0x304d
0x3051	0x305c
0x311a	0x3146
0x3147	0x316b
0x31c2	0x31d6
0x31da	0x31e5
0x3216	0x3229
0x3da2	0x3db1
0x322a	0x323d
0x32f1	0x32f8
0x3299	0x32af
0x32b3	0x32be
0x32ef	0x32f1
0x331e	0x3342
0x3398	0x33ac
0x33b0	0x33bb
0x33ec	0x33fd
0x33fe	0x3411
0x346d	0x3483
0x3487	0x3492
0x34c3	0x34c5
0x3826	0x3836
