0x0	__function_selector__
0x27f	distributeDividends()
0x287	name()
0x2b2	approve(address,uint256)
0x2e2	getNumberOfTokenHolders()
0x301	initialized()
0x31b	totalSupply()
0x330	setAllowedAddress(address)
0x350	lastClaimTimes(address)
0x37d	transferFrom(address,address,uint256)
0x39d	accumulativeDividendOf(address)
0x3bd	lastProcessedIndex()
0x3d3	decimals()
0x3ef	excludeFromDividends(address)
0x40f	increaseAllowance(address,uint256)
0x42f	proxyConstructor(string,string)
0x44f	updateCode(address)
0x46f	excludedFromDividends(address)
0x49f	getAccountAtIndex(uint256)
0x504	proxiableUUID()
0x537	_allowed(address)
0x567	withdrawDividend()
0x57c	claimWait()
0x592	balanceOf(address)
0x5c8	renounceOwnership()
0x5dd	totalDividendsDistributed()
0x5f3	owner()
0x61b	dividendOf(address)
0x63b	symbol()
0x650	updateGasForTransfer(uint256)
0x670	decreaseAllowance(address,uint256)
0x690	withdrawableDividendOf(address)
0x6b0	transfer(address,uint256)
0x6d0	withdrawnDividendOf(address)
0x706	processAccount(address,bool)
0x726	MIN_TOKEN_BALANCE_FOR_DIVIDENDS()
0x744	allowance(address,address)
0x78a	setBalance(address,uint256)
0x7aa	getLastProcessedIndex()
0x7bf	updateClaimWait(uint256)
0x7df	approvedAddresses(address)
0x80f	transferOwnership(address)
0x82f	gasForTransfer()
0x845	getAccount(address)
0x865	process(uint256)
0x8a0	0x8a0
0x914	0x914
0x980	0x980
0xa12	0xa12
0xa29	0xa29
0xb01	0xb01
0xc9e	0xc9e
0xcd4	0xcd4
0xd5e	0xd5e
0xe1d	0xe1d
0x10bf	0x10bf
0x10ca	0x10ca
0x11d2	0x11d2
0x1221	0x1221
0x125a	0x125a
0x1322	0x1322
0x1740	0x1740
0x18b8	0x18b8
0x19d3	0x19d3
0x1a59	0x1a59
0x1ab8	0x1ab8
0x1c38	0x1c38
0x1c72	0x1c72
0x1c82	0x1c82
0x1cc0	0x1cc0
0x1cd3	0x1cd3
0x1d32	0x1d32
0x1e36	0x1e36
0x1e78	0x1e78
0x1fbb	0x1fbb
0x20c7	0x20c7
0x20ee	0x20ee
0x21f5	0x21f5
0x22f9	0x22f9
0x2389	0x2389
0x2416	0x2416
0x2433	0x2433
0x2450	0x2450
0x248e	0x248e
0x24ba	0x24ba
0x2529	0x2529
0x2542	0x2542
0x25a6	0x25a6
0x25bf	0x25bf
0x2614	0x2614
0x26a2	0x26a2
0x2739	0x2739
0x2774	0x2774
0x27d1	0x27d1
0x3cc9	()
0x3cc9	fallback()
