0x0	0xd
0x3f	0x4a
0x60	0x6b
0xd	0x1e
0x17f3	0x17fd
0x2747	0x274d
0x26b	0x3cc7
0x144	0x150
0xb6	0xc2
0x7a	0x86
0x108	0x114
0x1dd	0x1e9
0x1a1	0x1ad
0x22f	0x23b
0x8a0	0x8b4
0x2ee	0x2f3
0x24e8	0x24f9
0xb5d	0xb71
0x1031	0x1045
0x10d9	0x10ed
0x125a	0x1271
0x14b2	0x14c6
0x163b	0x164f
0x1740	0x17a7
0x8c8	0x8cd
0x8f8	0x8fe
0x902	0x909
0x97a	0x97e
0x2739	0x2747
0x19d3	0x19db
0xb85	0xb8a
0xba1	0xbc3
0xbf5	0xc4b
0x1cd3	0x1cf5
0xc4f	0xc5a
0x1059	0x105e
0x1101	0x1106
0x111d	0x1128
0x1285	0x128a
0x12ac	0x12b5
0x14da	0x14df
0x14f6	0x1503
0x150b	0x1510
0x1590	0x159b
0x4a	0x55
0x1663	0x1668
0x167f	0x168e
0x17ab	0x17b6
0x17e3	0x17f3
0x1811	0x1820
0x1841	0x1845
0x1859	0x187d
0x1891	0x189b
0x26c4	0x26d7
0x19fb	0x1a01
0x1b1a	0x1b29
0x2722	0x272d
0x1c8f	0x1c9d
0x2649	0x2664
0x1ca2	0x1ca8
0x1d12	0x1d1b
0x1e84	0x1e8d
0x1efe	0x1f34
0x1f55	0x1f5a
0x1f5a	0x1f64
0x1fc8	0x1fd6
0x26e3	0x26fa
0x1fdb	0x1fe1
0x266b	0x267d
0x2701	0x2715
0x274d	0x2759
0x287	0x28f
0x2b2	0x2ba
0x2e2	0x2ea
0x301	0x309
0x31b	0x323
0x330	0x338
0x350	0x358
0x37d	0x385
0x39d	0x3a5
0x3bd	0x3c5
0x3d3	0x3db
0x3ef	0x3f7
0x40f	0x417
0x42f	0x437
0x44f	0x457
0x46f	0x477
0x49f	0x4a7
0x504	0x50c
0x537	0x53f
0x567	0x56f
0x57c	0x584
0x592	0x59a
0x5c8	0x5d0
0x5dd	0x5e5
0x5f3	0x5fb
0x61b	0x623
0x63b	0x643
0x650	0x658
0x670	0x678
0x690	0x698
0x6b0	0x6b8
0x6d0	0x6d8
0x706	0x70e
0x726	0x72e
0x744	0x74c
0x78a	0x792
0x7aa	0x7b2
0x7bf	0x7c7
0x7df	0x7e7
0x80f	0x817
0x82f	0x837
0x845	0x84d
0x865	0x86d
0x1e	0x29
0x1c38	0x1c44
0x1ab8	0x1ac7
0x2774	0x2781
0x29	0x34
0x34	0x3f
0x55	0x60
0x6b	0x76
0x86	0x91
0x91	0x9c
0x9c	0xa7
0xa7	0xb2
0xc2	0xcd
0xcd	0xd8
0xd8	0xe3
0xe3	0xee
0xee	0xf9
0xf9	0x104
0x114	0x11f
0x11f	0x12a
0x12a	0x135
0x135	0x140
0x150	0x15b
0x15b	0x166
0x166	0x171
0x171	0x17c
0x17c	0x187
0x187	0x192
0x192	0x19d
0x1ad	0x1b8
0x1b8	0x1c3
0x1c3	0x1ce
0x1ce	0x1d9
0x1e9	0x1f4
0x1f4	0x1ff
0x1ff	0x20a
0x20a	0x215
0x215	0x220
0x220	0x22b
0x23b	0x246
0x246	0x251
0x251	0x25c
0x25c	0x267
0x8b4	0x8c8
0xb71	0xb85
0x1045	0x1059
0x10ed	0x1101
0x1271	0x1285
0x14c6	0x14da
0x1503	0x150b
0x164f	0x1663
0x1c9d	0x1ca2
0x1ca8	0x1cb3
0x1cb3	0x1cb70x1c82
0x1fd6	0x1fdb
0x1fe1	0x1fec
0x1fec	0x1ff4
0x268a0x1a59	0x26960x1a59
0x1cb70x1c82	0x1cbc0x1c82
0x1cb70x1fbb	0x1cbc0x1fbb
0x1a660x1a59	0x1a710x1a59
0x9eb0x980	0x9ff0x980
0x9eb0x10ca	0x9ff0x10ca
0x9c20x980	0x9ca0x980
0x9c20x10ca	0x9ca0x10ca
0x9bb0x980	0x9c20x980
0x9bb0x10ca	0x9c20x10ca
0x9ff0x980	0xa080x980
0x9ff0x10ca	0xa080x10ca
0x9dd0x980	0x9eb0x980
0x9dd0x10ca	0x9eb0x10ca
0x25f5B0x1c44	0x25feB0x1c44
0x25bfB0x1c44	0x25d0B0x1c44
0x25ecB0x1c44	0x25f5B0x1c44
0x25d0B0x1c44	0x25d9B0x1c44
0x25f5B0x2d56	0x25feB0x2d56
0x25bfB0x2d56	0x25d0B0x2d56
0x25ecB0x2d56	0x25f5B0x2d56
0x25d0B0x2d56	0x25d9B0x2d56
0xa1f0xa12B0x2cd	0xa230xa12B0x2cd
0xa1f0xc9eB0x42a	0xa230xc9eB0x42a
0x25a6B0x4ab	0x25b4B0x4ab
0x25f5B0x315b	0x25feB0x315b
0x25bfB0x315b	0x25d0B0x315b
0x25ecB0x315b	0x25f5B0x315b
0x25d0B0x315b	0x25d9B0x315b
0x25a6B0x65c	0x25b4B0x65c
0xa1f0x11d2B0x68b	0xa230x11d2B0x68b
0x25a6B0x7cb	0x25b4B0x7cb
0x25a6B0x871	0x25b4B0x871
0x26a2B0xb53	0x26aaB0xb53
0x1cc0B0xb4e	0x1ccbB0xb4e
0x1c72B0x356c	0x1c7eB0x356c
0x2529B0x17bf	0x2537B0x17bf
0x26a2B0x19ee	0x26aaB0x19ee
0x20eeB0x201f	0x20fdB0x201f
0x1c72B0x3adb	0x1c7eB0x3adb
0x1c72B0x3b3e	0x1c7eB0x3b3e
0x27d1B0x24fd	0x27e2B0x24fd
0x27d1B0x2508	0x27e2B0x2508
0x268a0x914B0x909	0x26960x914B0x909
0x1a660x914B0x909	0x1a710x914B0x909
0x26a2B0x922B0x909	0x26aaB0x922B0x909
0x248eB0x2be	0x249dB0x2be
0x27d1B0x24a1B0x2be	0x27e2B0x24a1B0x2be
0x2416B0x33c	0x2424B0x33c
0x27d1B0x2428B0x33c	0x27e2B0x2428B0x33c
0xa29B0x34b	0xa3dB0x34b
0xa51B0x34b	0xa56B0x34b
0xa3dB0x34b	0xa51B0x34b
0x2416B0x35c	0x2424B0x35c
0x27d1B0x2428B0x35c	0x27e2B0x2428B0x35c
0x2416B0x3a9	0x2424B0x3a9
