0xa69
0xb2a
0xd0b
0xd6f
0x1b4b
0x1c0c
0x276b
0x282c
0x3105
0x31c6
0x3cf1
0x3f88
0x415e
0x4348
0x4514
0x4519
0x45b5
0x45cb
0x45cd
0x4775
0x261a0x2569
0x261a0x2a67
0x261a0x3204
0x26180x2569
0x26180x2a67
0x26180x3204
0x26020x2569
0x26020x2a67
0x26020x3204
0x1895S0x43c
0x1fbdS0x4f9
0x2182S0x53b
0x2a24S0x6f8
0x3413S0x82d
0x3764S0x8b4
