0x0	0xd
0x3f	0x4a
0xd	0x1e
0x59	0xa02
0xb0	0xd7
0xdb	0xe9
0xed	0x10b
0x126	0x139
0x16e	0x181
0x2cb	0x2e5
0x2ee	0x2fe
0x308	0x30e
0x306	0x308
0x361	0x39d
0x3be	0x3c3
0x3c3	0x3cd
0x3ec	0x406
0x510	0x52a
0x531	0x538
0x62d	0x635
0x70	0x78
0x85	0x8d
0x9a	0xac
0x11a	0x122
0x14d	0x155
0x162	0x16a
0x1e	0x29
0x29	0x34
0x34	0x3f
0x4a	0x55
0x5dc0x0	0x5f70x0
0x5dc0x9a	0x5f70x9a
0x5dc0x11a	0x5f70x11a
0x5dc0x162	0x5f70x162
0x5dc0xa04	0x5f70xa04
0x1940x0	0x1ae0x0
0x1940x9a	0x1ae0x9a
0x1940x11a	0x1ae0x11a
0x1940x162	0x1ae0x162
0x1940xa04	0x1ae0xa04
0x1ccB0x7c	0x1e6B0x7c
0x5dc0x1c4B0x7c	0x5f70x1c4B0x7c
0x1940x1c4B0x7c	0x1ae0x1c4B0x7c
0x247B0x91	0x261B0x91
0x5dc0x23fB0x91	0x5f70x23fB0x91
0x1940x23fB0x91	0x1ae0x23fB0x91
0x46dB0x159	0x487B0x159
0x48eB0x159	0x496B0x159
0x5dc0x465B0x159	0x5f70x465B0x159
0x1940x465B0x159	0x1ae0x465B0x159
