0x0	__function_selector__
0xb9	name()
0x136	approve(address,uint256)
0x176	totalSupply()
0x190	transferFrom(address,address,uint256)
0x1c6	decimals()
0x1e4	__BCWToken_init()
0x1ee	increaseAllowance(address,uint256)
0x21a	balanceOf(address)
0x240	symbol()
0x248	decreaseAllowance(address,uint256)
0x274	transfer(address,uint256)
0x2a0	allowance(address,address)
0x2ce	0x2ce
0x417	0x417
0x57d	0x57d
0x685	0x685
0x689	0x689
0x775	0x775
0x8d2	0x8d2
0x969	0x969
0x96f	0x96f
0xb17	0xb17
0xb78	0xb78
0xc18	0xc18
0xcf0	0xcf0
0xd6e	0xd6e
0xeec	()
0xeec	fallback()
0x1298	0x1298
0x12e0	0x12e0
