0x0	0xd
0x66	0x7d
0xc4	0xdb
0x609B0x34	0x615B0x34
0x609B0x94	0x615B0x94
0x4d6B0x11	0x4e8B0x11
0x507B0x11	0x521B0x11
0x525B0x11	0x536B0x11
0x53aB0x11	0x546B0x11
0x54fB0x11	0x571B0x11
0x57aB0x11	0x590B0x11
0x4b9B0x4ecB0x11	0x4cdB0x4ecB0x11
0x4b9B0x4f7B0x11	0x4cdB0x4f7B0x11
0x62fB0x594B0x11	0x632B0x594B0x11
0x64cB0x594B0x11	0x656B0x594B0x11
0x632B0x594B0x11	0x63cB0x594B0x11
0x24dB0xe4	0x29f0x138B0xe4
0x23dB0xe4	0x24dB0xe4
0x106B0x86	0x112B0x86
0x114B0x86	0x11bB0x86
0x308B0x86	0x30eB0x86
0x395B0x1d5B0x11bB0x86	0x39fB0x1d5B0x11bB0x86
0x413B0x1d5B0x11bB0x86	0x42eB0x1d5B0x11bB0x86
0x450B0x1d5B0x11bB0x86	0x455B0x1d5B0x11bB0x86
0x62fB0x5b6B0x1d5B0x11bB0x86	0x632B0x5b6B0x1d5B0x11bB0x86
0x64cB0x5b6B0x1d5B0x11bB0x86	0x656B0x5b6B0x1d5B0x11bB0x86
0x632B0x5b6B0x1d5B0x11bB0x86	0x63cB0x5b6B0x1d5B0x11bB0x86
0x47bB0x455B0x1d5B0x11bB0x86	0x485B0x455B0x1d5B0x11bB0x86
0x48cB0x455B0x1d5B0x11bB0x86	0x495B0x455B0x1d5B0x11bB0x86
0x62fB0x5d4B0x455B0x1d5B0x11bB0x86	0x632B0x5d4B0x455B0x1d5B0x11bB0x86
0x64cB0x5d4B0x455B0x1d5B0x11bB0x86	0x656B0x5d4B0x455B0x1d5B0x11bB0x86
0x632B0x5d4B0x455B0x1d5B0x11bB0x86	0x63cB0x5d4B0x455B0x1d5B0x11bB0x86
0x1310x62fB0x594B0x11	0x1330x62fB0x594B0x11
0x112B0x86	0x114B0x86
0x1310xfbB0x86	0x1330xfbB0x86
0x1310x62fB0x5b6B0x1d5B0x11bB0x86	0x1330x62fB0x5b6B0x1d5B0x11bB0x86
0x1310x62fB0x5d4B0x455B0x1d5B0x11bB0x86	0x1330x62fB0x5d4B0x455B0x1d5B0x11bB0x86
