0x0	__function_selector__
0x131	freezeTransfers()
0x13b	name()
0x17a	approve(address,uint256)
0x19d	setOwner(address)
0x1b0	totalSupply()
0x1c2	transferFrom(address,address,uint256)
0x1d5	decimals()
0x1e4	unfreezeTransfers()
0x1ec	getFeeParameters()
0x211	burnTokens(uint256)
0x224	balanceOf(address)
0x237	nonce(address)
0x260	createTokens(uint256)
0x273	symbol()
0x293	calculateFee(uint256)
0x2a6	flags(address)
0x2cf	transfer(address,uint256)
0x2e2	setFlags(address,uint256)
0x2f5	delegatedTransfer(address,uint256,uint256,uint256,uint8,bytes32,bytes32)
0x308	allowance(address,address)
0x31b	0x31b
0x375	0x375
0x3c3	0x3c3
0x487	0x487
0x4de	0x4de
0x590	0x590
0x5ae	0x5ae
0x674	0x674
0x72a	0x72a
0x9c0	0x9c0
0xa59	0xa59
0xbaa	0xbaa
0xc73	0xc73
0xc8a	0xc8a
0xca4	0xca4
0xd11	0xd11
0xda4	0xda4
0xe0f	0xe0f
0xe27	0xe27
0xe47	0xe47
0xed2	()
0xed2	fallback()
