0x0	__function_selector__
0xfe	()
0xfe	fallback()
0x4c2	support2()
0x4f3	withdraw(uint256)
0x51d	setRateIn_Wei(uint256)
0x547	setSupport1(address)
0x57a	changeOwnerCandidate(address)
0x5ad	rateIn()
0x5d4	setRateOut_Wei(uint256)
0x5fe	rateOut()
0x613	initialize()
0x628	owner()
0x63d	transferTokens(address,address,uint256)
0x680	setSupport2(address)
0x6b3	totalUsers()
0x6c8	newOwnerCandidate()
0x6dd	acceptOwner()
0x6f2	support1()
0x707	getInfo(address)
0x78d	0x78d
0x7bd	0x7bd
0x7df	0x7df
0x7f1	0x7f1
0x826	0x826
0x9c4	0x9c4
