0x0	0
0xc	0
0x1a	0
0x1a	1
0x10	0
0x564	44
0x564	45
0x75	3
0x585	45
0x585	46
0x8a	4
0x5a6	46
0x5a6	47
0x9d	5
0xb5	5
0xb5	6
0x5c7	47
0x5c7	48
0xdf	7
0x5e8	48
0x5e8	49
0xf2	7
0x62	3
0x67	3
0x7c	4
0x8f	4
0x8f	5
0xa2	5
0xd1	6
0xd1	7
0xe4	7
0x2b	1
0x36	1
0x36	2
0x41	2
0x4c	2
0x57	2
0x57	3
0x12aB0xf2	9
0x12aB0xf2	10
0x12aB0xf2	11
0x12aB0xf2	12
0x10aB0x75	8
0x10aB0x75	9
0xf7B0x75	7
0xf7B0x75	8
0x609B0x75	49
0x609B0x75	50
0x609B0x75	51
0x12a0xf7B0x75	9
0x12a0xf7B0x75	10
0x12a0xf7B0x75	11
0x12a0xf7B0x75	12
0x4b2B0x10aB0x75	38
0x4b2B0x10aB0x75	39
0x4b2B0x10aB0x75	40
0x4b2B0x10aB0x75	41
0x191B0x8a	12
0x191B0x8a	13
0x1d4B0x8a	15
0x1d4B0x8a	16
0x204B0x8a	16
0x204B0x8a	17
0x204B0x8a	18
0x17eB0x8a	12
0x1a8B0x8a	13
0x1a8B0x8a	14
0x1a8B0x8a	15
0x631B0x8a	51
0x631B0x8a	52
0x1f5B0x8a	16
0x1faB0x8a	16
0x242B0x8a	18
0x242B0x8a	19
0x242B0x8a	20
0x659B0x8a	52
0x659B0x8a	53
0x27d0x17eB0x8a	20
0x4b2B0x191B0x8a	38
0x4b2B0x191B0x8a	39
0x4b2B0x191B0x8a	40
0x4b2B0x191B0x8a	41
0x29dB0x9d	21
0x29dB0x9d	22
0x2f2B0x9d	24
0x301B0x9d	24
0x301B0x9d	25
0x378B0x9d	28
0x387B0x9d	29
0x28aB0x9d	20
0x28aB0x9d	21
0x2b4B0x9d	22
0x2b4B0x9d	23
0x2b4B0x9d	24
0x681B0x9d	53
0x681B0x9d	55
0x2f6B0x9d	24
0x30aB0x9d	25
0x30aB0x9d	26
0x32eB0x9d	26
0x32eB0x9d	27
0x32eB0x9d	28
0x49aB0x9d	38
0x37cB0x9d	28
0x37cB0x9d	29
0x390B0x9d	29
0x390B0x9d	30
0x3b4B0x9d	30
0x3b4B0x9d	31
0x3b4B0x9d	32
0x4abB0x9d	38
0x27d0x28aB0x9d	20
0x4b2B0x29dB0x9d	38
0x4b2B0x29dB0x9d	39
0x4b2B0x29dB0x9d	40
0x4b2B0x29dB0x9d	41
0x47aB0x390B0x9d	36
0x47aB0x390B0x9d	37
0x48bB0x390B0x9d	37
0x40fB0xdf	33
0x3fdB0xdf	32
0x3fdB0xdf	33
0x413B0xdf	33
0x12aB0x413B0xdf	9
0x12aB0x413B0xdf	10
0x12aB0x413B0xdf	11
0x12aB0x413B0xdf	12
0x41fB0x67	34
0x430B0x67	34
0x512B0x430B0x67	41
0x501B0x430B0x67	41
0x41fB0x7c	34
0x430B0x7c	34
0x512B0x430B0x7c	41
0x501B0x430B0x7c	41
0x442B0x8f	35
0x454B0x8f	35
0x454B0x8f	36
0x45fB0x8f	36
0x512B0x454B0x8f	41
0x501B0x454B0x8f	41
0x512B0x45fB0x8f	41
0x501B0x45fB0x8f	41
0x41fB0xd1	34
0x430B0xd1	34
0x512B0x430B0xd1	41
0x501B0x430B0xd1	41
0x41fB0xe4	34
0x430B0xe4	34
0x512B0x430B0xe4	41
0x501B0x430B0xe4	41
0x4a8B0x9d	38
0x6f1B0x390B0x9d	57
0x6f1B0x390B0x9d	58
0x488B0x390B0x9d	37
0x497B0x390B0x9d	37
0x6a9B0xdf	55
0x6a9B0xdf	56
0x6cbB0x67	56
0x6cbB0x67	57
0x42dB0x67	34
0x717B0x430B0x67	58
0x6cbB0x7c	56
0x6cbB0x7c	57
0x42dB0x7c	34
0x717B0x430B0x7c	58
0x46fB0x8f	36
0x451B0x8f	35
0x717B0x454B0x8f	58
0x717B0x45fB0x8f	58
0x6cbB0xd1	56
0x6cbB0xd1	57
0x42dB0xd1	34
0x717B0x430B0xd1	58
0x6cbB0xe4	56
0x6cbB0xe4	57
0x42dB0xe4	34
0x717B0x430B0xe4	58
