0x0	0x2
0x1f	0x21
0x4	0x5
0xf	0x12
0x2	0x4
0x5	0x7
0x7	0x8
0x8	0xb
0xc	0xf
0x12	0x14
0x14	0x15
0x15	0x71a
0x1a	0x1c
0x1c	0x1d
0x1d	0x1f
0x21	0x26
0x26	0x71c
0x2c	0x31
0x31	0x71e
0x37	0x3c
0x3c	0x720
0x42	0x47
0x47	0x722
0x4d	0x52
0x52	0x724
0x58	0x5d
0x5d	0x726
0x63	0x66
0x68	0x6b
0x6b	0x6e
0x6e	0x6f
0x6f	0x71
0x71	0x74
0x76	0x79
0x7d	0x80
0x80	0x83
0x83	0x84
0x84	0x86
0x86	0x89
0x8b	0x8e
0x90	0x93
0x93	0x96
0x96	0x97
0x97	0x99
0x99	0x9c
0x9e	0xa1
0xa3	0xa5
0xa5	0xa6
0xa6	0xaa
0xaa	0xac
0xac	0xae
0xae	0xb0
0xb0	0xb1
0xb1	0xb2
0xb2	0xb4
0xb6	0xb8
0xb8	0xb9
0xb9	0xbb
0xbb	0xbd
0xbd	0xbf
0xbf	0xc0
0xc0	0xc3
0xc3	0xc5
0xc6	0xc8
0xc8	0xc9
0xc9	0xcb
0xcb	0xce
0xce	0xd0
0xd2	0xd5
0xd5	0xd8
0xd8	0xd9
0xd9	0xdb
0xdb	0xde
0xe0	0xe3
0xe5	0xe8
0xe8	0xeb
0xeb	0xec
0xec	0xee
0xee	0xf1
0xf3	0xf6
0x71a	0x71b
0x71c	0x71d
0x71e	0x71f
0x720	0x721
0x722	0x723
0x724	0x725
0x726	0x727
0x729	0x72a
0x72c	0x72d
0x72f	0x730
0x732	0x733
0x735	0x736
0x738	0x739
0x73b	0x73c
0x12bS0xf2	0x12eS0xf2
0x12eS0xf2	0x12fS0xf2
0x12fS0xf2	0x131S0xf2
0x131S0xf2	0x133S0xf2
0x133S0xf2	0x135S0xf2
0x135S0xf2	0x136S0xf2
0x136S0xf2	0x137S0xf2
0x137S0xf2	0x138S0xf2
0x138S0xf2	0x139S0xf2
0x139S0xf2	0x13bS0xf2
0x13bS0xf2	0x13dS0xf2
0x13dS0xf2	0x13fS0xf2
0x13fS0xf2	0x140S0xf2
0x140S0xf2	0x142S0xf2
0x142S0xf2	0x145S0xf2
0x145S0xf2	0x148S0xf2
0x149S0xf2	0x14bS0xf2
0x14bS0xf2	0x14eS0xf2
0x14fS0xf2	0x171S0xf2
0x171S0xf2	0x173S0xf2
0x173S0xf2	0x174S0xf2
0x174S0xf2	0x176S0xf2
0x176S0xf2	0x179S0xf2
0x179S0xf2	0x17bS0xf2
0x10aS0x75	0x10cS0x75
0x10cS0x75	0x10dS0x75
0x10dS0x75	0x111S0x75
0x111S0x75	0x113S0x75
0x113S0x75	0x115S0x75
0x116S0x75	0x118S0x75
0x118S0x75	0x119S0x75
0x119S0x75	0x11dS0x75
0x11dS0x75	0x120S0x75
0xf8S0x75	0xfaS0x75
0xfaS0x75	0xfbS0x75
0xfbS0x75	0xfdS0x75
0xfdS0x75	0xffS0x75
