0x0	__function_selector__
0x1ea	()
0x1ea	fallback()
0x1ef	relayTokens(address,uint256)
0x215	fixFailedMessage(bytes32)
0x22d	setBridgeContract(address)
0x24e	erc677token()
0x27f	totalSpentPerDay(uint256)
0x2a9	isInitialized()
0x2d2	setExecutionDailyLimit(uint256)
0x2ea	getCurrentDay()
0x2ff	getBridgeMode()
0x349	executionDailyLimit()
0x35e	mediatorBalance()
0x373	totalExecutedPerDay(uint256)
0x38b	fixMediatorBalance(address)
0x3ac	messageFixed(bytes32)
0x3c4	dailyLimit()
0x3d9	claimTokens(address,address)
0x400	setMediatorContractOnOtherSide(address)
0x421	mediatorContractOnOtherSide()
0x436	withinExecutionLimit(uint256)
0x44e	executionMaxPerTx()
0x463	handleBridgedTokens(address,uint256)
0x487	owner()
0x49c	maxAvailablePerTx()
0x4b1	requestFailedMessageFix(bytes32)
0x4c9	getBridgeInterfacesVersion()
0x50a	outOfLimitAmount()
0x51f	setMinPerTx(uint256)
0x537	onTokenTransfer(address,uint256,bytes)
0x568	fixAssetsAboveLimits(bytes32,bool,uint256)
0x588	setDailyLimit(uint256)
0x5a0	requestGasLimit()
0x5b5	initialize(address,address,address,uint256[3],uint256[2],uint256,int256,address)
0x64a	setMaxPerTx(uint256)
0x662	bridgeContract()
0x677	relayTokensAndCall(address,address,uint256,bytes)
0x6e6	decimalShift()
0x6fb	minPerTx()
0x710	withinLimit(uint256)
0x728	setExecutionMaxPerTx(uint256)
0x740	transferOwnership(address)
0x761	setRequestGasLimit(uint256)
0x779	maxPerTx()
0x78e	0x78e
0x91f	0x91f
0x947	0x947
0x956	0x956
0xa13	0xa13
0xb24	0xb24
0xb51	0xb51
0xb9f	0xb9f
0xbec	0xbec
0xc67	0xc67
0xe0b	0xe0b
0xed4	0xed4
0xf22	0xf22
0xfce	0xfce
0xff3	0xff3
0x104a	0x104a
0x1094	0x1094
0x10e2	0x10e2
0x1162	0x1162
0x11b9	0x11b9
0x1213	0x1213
0x156f	0x156f
0x16f6	0x16f6
0x1911	0x1911
0x195f	0x195f
0x1bc3	0x1bc3
0x1c1a	0x1c1a
0x1cab	0x1cab
0x1cf9	0x1cf9
0x1d47	0x1d47
0x1e0e	0x1e0e
0x1e33	0x1e33
0x1e58	0x1e58
0x1ea6	0x1ea6
0x1ecb	0x1ecb
0x1f94	0x1f94
0x1fb8	0x1fb8
0x205b	0x205b
0x208c	0x208c
0x21d3	0x21d3
0x2328	0x2328
0x235a	0x235a
0x23e5	0x23e5
0x243c	0x243c
0x244f	0x244f
0x249b	0x249b
0x2682	0x2682
0x26c0	0x26c0
0x2737	0x2737
0x28d8	0x28d8
0x2a5f	0x2a5f
0x2a71	0x2a71
0x2abe	0x2abe
0x2bcb	0x2bcb
0x2d28	0x2d28
0x2dfd	0x2dfd
0x2ec7	0x2ec7
0x2ff5	0x2ff5
0x304f	0x304f
0x30b2	0x30b2
0x30ba	0x30ba
0x322a	0x322a
0x3236	0x3236
0x32e3	0x32e3
0x32f9	0x32f9
0x3340	0x3340
0x3436	0x3436
0x3484	0x3484
0x348e	0x348e
0x34ef	0x34ef
0x353a	0x353a
