0x0	__function_selector__
0xee	setRegulatoryComplianceFlag(address,uint256)
0x103	name()
0x121	approve(address,uint256)
0x141	totalSupply()
0x156	transferFrom(address,address,uint256)
0x169	decimals()
0x17e	increaseAllowance(address,uint256)
0x191	setRegulatoryCompliance(address)
0x1a4	balanceOf(address)
0x1b7	symbol()
0x1bf	decreaseAllowance(address,uint256)
0x1d2	transfer(address,uint256)
0x1e5	initialize(address)
0x1f8	allowance(address,address)
0x25a	0x25a
0x456	0x456
0x475	0x475
0x511	0x511
0x6a2	0x6a2
0x6a6	0x6a6
0x75a	0x75a
0x980	0x980
0xa04	0xa04
0xa19	0xa19
0xa30	0xa30
0xa51	0xa51
0xabe	0xabe
0xb88	0xb88
0xdfe	0xdfe
0xe15	0xe15
0xe2d	0xe2d
0xe44	0xe44
0xeea	()
0xeea	fallback()
0x143f	0x143f
0x14b3	0x14b3
