0x0	__function_selector__
0x3f1	()
0x3f1	fallback()
0x3f6	supportsInterface(bytes4)
0x43b	transferFromBulk(address,address,uint256[])
0x454	name()
0x46d	getApproved(uint256)
0x49d	approve(address,uint256)
0x4b4	adminSetMetadataBulkByIndex(string,uint256,uint256,uint256)
0x4cb	registerDomainInGroupBulk(uint256,uint256,uint256,uint256,uint256,address,uint256,address)
0x4e2	numDomainGroups()
0x4fc	totalSupply()
0x506	transferFrom(address,address,uint256)
0x51d	setDomainRoyaltyAmount(uint256,uint256)
0x534	updateDomainGroup(uint256,string)
0x54b	tokenOfOwnerByIndex(address,uint256)
0x562	registerDomainAndSend(uint256,string,address,string,uint256,bool,address)
0x579	records(uint256)
0x641	parentRegistrar()
0x656	zNSHub()
0x66b	unpause()
0x675	setDomainMetadataUri(uint256,string)
0x68c	safeTransferFrom(address,address,uint256)
0x6a3	tokenByIndex(uint256)
0x6ba	beacon()
0x6cf	paused()
0x6db	domainMetadataLockedBy(uint256)
0x70b	ownerOf(uint256)
0x722	baseURI()
0x72c	balanceOf(address)
0x743	renounceOwnership()
0x74d	domainRoyaltyAmount(uint256)
0x774	adminSetMetadataUri(uint256,string)
0x78b	domainController(uint256)
0x7bb	adminSetMetadataBulk(string,uint256[],uint256)
0x7d2	pause()
0x7dc	createDomainGroup(string)
0x7f3	owner()
0x7fd	domainExists(uint256)
0x814	registerDomainAndSendBulk(uint256,uint256,uint256,uint256,address,string,uint256,bool)
0x82b	symbol()
0x835	lockDomainMetadata(uint256,bool)
0x84c	minterOf(uint256)
0x879	setApprovalForAll(address,bool)
0x890	addController(address)
0x8a7	registerDomain(uint256,string,address,string,uint256,bool)
0x8be	isController(address)
0x8ee	safeTransferFrom(address,address,uint256,bytes)
0x905	isDomainMetadataLocked(uint256)
0x91c	registerSubdomainContract(uint256,string,address,string,uint256,bool,address)
0x933	tokenURI(uint256)
0x94a	parentOf(uint256)
0x961	setAndLockDomainMetadata(uint256,string)
0x978	adminTransfer(address,address,uint256)
0x98f	controllers(address)
0x9b6	isApprovedForAll(address,address)
0x9f5	setZNSHub(address)
0xa0c	adminBurnToken(uint256)
0xa23	transferOwnership(address)
0xa3a	removeController(address)
0xa51	domainGroups(uint256)
0xa68	rootDomainId()
0xa73	initialize(address,uint256,string,string,address)
0xa8a	0xa8a
0xac2	0xac2
0xb19	0xb19
0xbb3	0xbb3
0xc3f	0xc3f
0xd60	0xd60
0xe08	0xe08
0xf9a	0xf9a
0xfad	0xfad
0xfe4	0xfe4
0x10c9	0x10c9
0x1310	0x1310
0x133d	0x133d
0x142b	0x142b
0x146b	0x146b
0x14d8	0x14d8
0x14f5	0x14f5
0x150d	0x150d
0x15bc	0x15bc
0x15cd	0x15cd
0x16db	0x16db
0x171f	0x171f
0x17af	0x17af
0x197c	0x197c
0x19ee	0x19ee
0x1a03	0x1a03
0x1b7d	0x1b7d
0x1b8e	0x1b8e
0x1d9f	0x1d9f
0x1e6b	0x1e6b
0x1ea4	0x1ea4
0x1ec1	0x1ec1
0x21bd	0x21bd
0x2342	0x2342
0x23bd	0x23bd
0x2741	0x2741
0x27e8	0x27e8
0x2952	0x2952
0x2a46	0x2a46
0x2a96	0x2a96
0x2aa5	0x2aa5
0x2ad0	0x2ad0
0x2b40	0x2b40
0x2c84	0x2c84
0x2d27	0x2d27
0x2fd3	0x2fd3
0x2fde	0x2fde
0x2fec	0x2fec
0x3001	0x3001
0x3085	0x3085
0x311a	0x311a
0x313a	0x313a
0x3153	0x3153
0x3162	0x3162
0x31e0	0x31e0
0x32ee	0x32ee
0x3376	0x3376
0x358c	0x358c
0x3680	0x3680
0x3725	0x3725
0x395f	0x395f
0x3a0b	0x3a0b
0x3bf8	0x3bf8
0x3d1f	0x3d1f
0x3d88	0x3d88
0x3d96	0x3d96
0x3ed4	0x3ed4
0x3f4f	0x3f4f
0x3fc8	0x3fc8
0x404e	0x404e
0x4117	0x4117
0x4125	0x4125
0x413d	0x413d
0x414e	0x414e
0x4253	0x4253
0x436b	0x436b
0x43ec	0x43ec
0x443e	0x443e
0x44e7	0x44e7
0x4646	0x4646
0x46e3	0x46e3
0x471d	0x471d
0x4734	0x4734
0x474b	0x474b
0x476b	0x476b
0x481e	0x481e
0x484d	0x484d
0x487b	0x487b
0x4890	0x4890
0x48aa	0x48aa
0x48ef	0x48ef
0x4922	0x4922
0x497f	0x497f
0x49f9	0x49f9
0x4a71	0x4a71
0x4ada	0x4ada
0x4b24	0x4b24
0x4b33	0x4b33
0x4bf2	0x4bf2
0x4cf1	0x4cf1
0x4d29	0x4d29
0x4db4	0x4db4
0x4de7	0x4de7
0x4e1a	0x4e1a
0x4ec3	0x4ec3
0x4f7e	0x4f7e
0x4fc2	0x4fc2
0x5072	0x5072
0x50d9	0x50d9
0x50f7	0x50f7
0x5134	0x5134
0x5169	0x5169
0x5184	0x5184
0x51b7	0x51b7
0x51d7	0x51d7
0x5203	0x5203
0x521d	0x521d
0x5244	0x5244
0x5271	0x5271
0x528f	0x528f
0x5331	0x5331
0x533f	0x533f
0x535a	0x535a
0x537a	0x537a
0x53e9	0x53e9
0x544d	0x544d
0x552a	0x552a
0x5569	0x5569
