0x2f2f	0x395f	0	Regular
0x8ff	0x1e6b	0	Regular
0x1e96	0x3001	0	Regular
0x300e	0x3a0b	0	Regular
0x2ce60x2c84	0x395f	0	Regular
0x14ccB0x686	0x2c84	0	Regular
0x170fB0x785	0x2c84	0	Regular
0x23a3B0x972	0x2c84	0	Regular
0xf34B0x4dc	0x2d27	6	Regular
0x2fecB0x13eeB0x573	0x2d27	4	Regular
0x2fecB0x13eeB0x573	0x2d27	6	Regular
0x2fecB0x1b4fB0x825	0x2d27	6	Regular
0x2fecB0x1e50B0x8b8	0x2d27	4	Regular
0x2fecB0x1e50B0x8b8	0x2d27	6	Regular
0x2fecB0x1f72B0x92d	0x2d27	4	Regular
0x2fecB0x1f72B0x92d	0x2d27	6	Regular
