0x0	__function_selector__
0x1ef	erc677token()
0x220	relayedMessages(bytes32)
0x24c	totalSpentPerDay(uint256)
0x276	setHomeFee(uint256)
0x290	isInitialized()
0x2a5	setExecutionDailyLimit(uint256)
0x2bd	getCurrentDay()
0x2d2	requiredBlockConfirmations()
0x2e7	executeSignatures(bytes,bytes)
0x313	getBridgeMode()
0x35a	rewardableInitialize(address,address,uint256[3],uint256,uint256,uint256[2],address,address,uint256,int256,address)
0x3ae	executionDailyLimit()
0x3c3	totalExecutedPerDay(uint256)
0x3db	setFeeManagerContract(address)
0x3fc	dailyLimit()
0x411	claimTokens(address,address)
0x438	withinExecutionLimit(uint256)
0x450	executionMaxPerTx()
0x465	requiredSignatures()
0x47a	owner()
0x48f	claimTokensFromErc677(address,address)
0x4b6	getHomeFee()
0x4cb	maxAvailablePerTx()
0x4e0	validatorContract()
0x4f5	deployedAtBlock()
0x50a	initialize(address,address,uint256[3],uint256,uint256,uint256[2],address,int256,address)
0x552	getBridgeInterfacesVersion()
0x593	setMinPerTx(uint256)
0x5ab	onTokenTransfer(address,uint256,bytes)
0x5dc	setRequiredBlockConfirmations(uint256)
0x5f4	setDailyLimit(uint256)
0x60c	setGasPrice(uint256)
0x624	setMaxPerTx(uint256)
0x63c	decimalShift()
0x651	feeManagerContract()
0x666	minPerTx()
0x67b	withinLimit(uint256)
0x693	setExecutionMaxPerTx(uint256)
0x6ab	getFeeManagerMode()
0x6c0	transferOwnership(address)
0x6e1	maxPerTx()
0x6f6	gasPrice()
0x70b	0x70b
0x71a	0x71a
0x7e3	0x7e3
0x8a0	0x8a0
0x8df	0x8df
0x9f0	0x9f0
0xa47	0xa47
0xbe0	0xbe0
0xe38	0xe38
0xe86	0xe86
0xfb9	0xfb9
0x1007	0x1007
0x1093	0x1093
0x10dd	0x10dd
0x11a3	0x11a3
0x11fa	0x11fa
0x1309	0x1309
0x1322	0x1322
0x137c	0x137c
0x1421	0x1421
0x1708	0x1708
0x17ed	0x17ed
0x18aa	0x18aa
0x18f8	0x18f8
0x194f	0x194f
0x199d	0x199d
0x1a64	0x1a64
0x1ada	0x1ada
0x1aff	0x1aff
0x1b9b	0x1b9b
0x1bf2	0x1bf2
0x1d70	0x1d70
0x2227	0x2227
0x235c	0x235c
0x2364	0x2364
0x23bb	0x23bb
0x23fe	0x23fe
0x2411	0x2411
0x2532	0x2532
0x25fb	0x25fb
0x2675	0x2675
0x2708	0x2708
0x271e	0x271e
0x27f5	0x27f5
0x2809	0x2809
0x2a23	0x2a23
0x2a7e	0x2a7e
0x2b04	0x2b04
0x2d4d	0x2d4d
0x2eaa	0x2eaa
0x3074	0x3074
0x3080	0x3080
0x312d	0x312d
0x325a	0x325a
0x3381	0x3381
0x33cc	0x33cc
0x342d	0x342d
0x3520	0x3520
0x35eb	()
0x35eb	fallback()
