0x0	0xc
0x1a	0x2b
0x266c	0x267b
0x267b	0x26a0
0x270e	0x2733
0x2ef8	0x2f280x25a8
0x30f1	0x3128
0x10	0x1a
0x1c8	0x1d4
0x104	0x110
0xa2	0xae
0x7c	0x88
0xde	0xea
0x171	0x17d
0x14b	0x157
0x1a2	0x1ae
0x2a2	0x2ae
0x240	0x24c
0x21a	0x226
0x27c	0x288
0x30f	0x31b
0x2e9	0x2f5
0x340	0x34c
0xd41	0xd80
0xdce	0xe2f
0x4a7	0x4be
0x4c2	0x4d0
0x4d4	0x4f2
0x4f6	0x545
0x549	0x557
0x55b	0x579
0xf79	0xf8b
0x113b	0x114d
0x1306	0x131d
0x13bf	0x13d7
0x1439	0x144c
0x74a	0x761
0x765	0x773
0x777	0x795
0x1530	0x1548
0x84c	0x863
0x867	0x875
0x879	0x897
0x89b	0x8ea
0x8ee	0x8fc
0x900	0x91e
0x1725	0x173d
0x17a4	0x17ae
0x19ac	0x19c2
0x1b2a	0x1b42
0x1bc2	0x1bd9
0x1c5f	0x1c9c
0x1cbd	0x1cd5
0x1d3c	0x1d68
0x1e2b	0x1e3d
0x1f48	0x1f6d
0x1fb1	0x2097
0x21a5	0x21c0
0xc4	0xcf
0x21cf	0x21d8
0x24f0	0x2508
0xf8f	0xfa1
0x2644	0x2661
0x1151	0x1163
0x1331	0x1337
0x1346	0x134c
0x135b	0x1360
0x2b	0x36
0x15e6	0x1645
0x165f	0x166d
0x166d	0x1681
0x17e4	0x1809
0x1812	0x1849
0x1881	0x18b3
0x18bc	0x18c4
0x18ee	0x1941
0x1950	0x1960
0x1967	0x196e
0x18c4	0x18d9
0x19c6	0x19cc
0x1a17	0x1a20
0x1a8c	0x1a94
0x1aa9	0x1aab
0x1aa5	0x1aa9
0x1ab6	0x1b02
0x1b46	0x1b68
0x1bed	0x1bf3
0x1c02	0x1c08
0x1c17	0x1c1c
0x1da0	0x1dc5
0x1e41	0x1e53
0x162	0x16d
0x20a0	0x20bc
0x20f2	0x211a
0x2150	0x2159
0x2199	0x219d0xba0
0x2224	0x22ed
0x2339	0x2387
0x2390	0x23b3
0x2eec	0x2ef8
0x2666	0x266c
0x26fe	0x270e
0x26a6	0x26d8
0x26fa	0x26fe
0x2739	0x276b
0x2c61	0x2c6d
0x2c6e	0x2c75
0x30e8	0x30f1
0x2d2f	0x2d39
0x2fa7	0x2fba
0x2ff0	0x2ff6
0x302d	0x309e
0x3137	0x3142
0x2c52	0x2c5a
0x3e4	0x3f6
0x424	0x436
0x491	0x4a3
0x5d3	0x5e5
0x637	0x649
0x66b	0x67d
0x697	0x6a9
0x6bd	0x6cf
0x6e9	0x6fb
0x706	0x718
0x734	0x746
0x7da	0x7ec
0x800	0x812
0x836	0x848
0x982	0x994
0x9c1	0x9d3
0x9e7	0x9f9
0xa0d	0xa1f
0xa39	0xa4b
0xa6c	0xa7e
0xa92	0xaa4
0xab8	0xaca
0xaf4	0xb06
0xb1a	0xb2c
0xb46	0xb58
0xb72	0xb84
0xba0	0xbb2
0xbe7	0xbf9
0xc1d	0xc2f
0xc6e	0xc80
0xcac	0xcbe
0xcfe	0xd10
0xd1b	0xd2d
0x36	0x41
0x41	0x4c
0x4c	0x57
0x57	0x62
0x62	0x6d
0x6d	0x78
0x88	0x93
0x93	0x9e
0xae	0xb9
0xb9	0xc4
0xcf	0xda
0xea	0xf5
0xf5	0x100
0x110	0x11b
0x11b	0x126
0x126	0x131
0x131	0x13c
0x13c	0x147
0x157	0x162
0x17d	0x188
0x188	0x193
0x193	0x19e
0x1ae	0x1b9
0x1b9	0x1c4
0x1d4	0x1df
0x1df	0x1ea
0x1ea	0x1f5
0x1f5	0x200
0x200	0x20b
0x20b	0x216
0x226	0x231
0x231	0x23c
0x24c	0x257
0x257	0x262
0x262	0x26d
0x26d	0x278
0x288	0x293
0x293	0x29e
0x2ae	0x2b9
0x2b9	0x2c4
0x2c4	0x2cf
0x2cf	0x2da
0x2da	0x2e5
0x2f5	0x300
0x300	0x30b
0x31b	0x326
0x326	0x331
0x331	0x33c
0x34c	0x357
0x357	0x362
0xd80	0xd88
0x131d	0x1331
0x1337	0x1346
0x134c	0x135b
0x1645	0x164d
0x1bd9	0x1bed
0x1bf3	0x1c02
0x1c08	0x1c17
0x1c9c	0x1ca4
0x2661	0x2666
0x2fba	0x2ff0
0x2f400x25a8	0x2f540x25a8
0x2f400x2cab	0x2f540x2cab
0x2f280x25a8	0x2f310x25a8
0x2f280x2cab	0x2f310x2cab
0xec30x491	0xecc0x491
0xec30x836	0xecc0x836
0xda90xd41	0xdbd0xd41
0xda90x1c5f	0xdbd0x1c5f
0x3a90x367	0x3bd0x367
0x3a90xae4	0x3bd0xae4
0x3910x367	0x39a0x367
0x3910xae4	0x39a0xae4
0x2f540x25a8	0x2f6d0x25a8
0x2f540x2cab	0x2f6d0x2cab
0xdbd0xd41	0xdc60xd41
0xdbd0x1c5f	0xdc60x1c5f
0xd9b0xd41	0xda90xd41
0xd9b0x1c5f	0xda90x1c5f
0x3bd0x367	0x3d60x367
0x3bd0xae4	0x3d60xae4
0x36f0x367	0x3910x367
0x36f0xae4	0x3910xae4
0x25eaB0x1252	0x25f8B0x1252
0x25eaB0x1035	0x25f8B0x1035
0x25eaB0x1187	0x25f8B0x1187
0x25eaB0x1a61	0x25f8B0x1a61
0x2593B0x1a82	0x25a1B0x1a82
0x2593B0x1a9d	0x25a1B0x1a9d
0x25eaB0x2ced	0x25f8B0x2ced
0x25eaB0x1e85	0x25f8B0x1e85
0x320eB0x2f83	0x3245B0x2f83
0x31feB0x2f83	0x320eB0x2f83
0x2f280x31feB0x2f83	0x2f310x31feB0x2f83
0x2f400x31feB0x2f83	0x2f540x31feB0x2f83
0x2f540x31feB0x2f83	0x2f6d0x31feB0x2f83
0x25eaB0x276b	0x25f8B0x276b
0x25eaB0x2d0e	0x25f8B0x2d0e
0x2593B0x2d24	0x25a1B0x2d24
0x25eaB0x2d85	0x25f8B0x2d85
0xe73B0x487	0xe8bB0x487
0x27b7B0x1399	0x27cbB0x1399
0x280cB0x1399	0x2816B0x1399
0x298cB0x1399	0x2996B0x1399
0x25eaB0x27cbB0x1399	0x25f8B0x27cbB0x1399
0x25eaB0x294aB0x1399	0x25f8B0x294aB0x1399
0x25eaB0x27ebB0x1399	0x25f8B0x27ebB0x1399
0x2593B0x2801B0x1399	0x25a1B0x2801B0x1399
0x25eaB0x2862B0x1399	0x25f8B0x2862B0x1399
0x25eaB0x296bB0x1399	0x25f8B0x296bB0x1399
0x2593B0x2981B0x1399	0x25a1B0x2981B0x1399
0x25eaB0x29e2B0x1399	0x25f8B0x29e2B0x1399
0x2593B0xe40B0x453	0x25a1B0xe40B0x453
0x3427B0xf180x491	0x3436B0xf180x491
0x3439B0xf180x491	0x3442B0xf180x491
0x33e6B0xf180x491	0x3417B0xf180x491
0x3436B0xf180x491	0x3439B0xf180x491
0x347bB0x3454B0xf180x491	0x3481B0x3454B0xf180x491
0x3481B0x3454B0xf180x491	0x348aB0x3454B0xf180x491
