0x0	__function_selector__
0x27c	mint(uint256[],uint256)
0x2ee	mintFee()
0x308	getRedeemSingleAmount(uint256,uint256)
0x344	feeDenominator()
0x34c	totalSupply()
0x354	getPendingFeeAmount()
0x35c	redeemSingle(uint256,uint256,uint256)
0x385	setPoolToken(address)
0x3ab	setSwapFee(uint256)
0x3c8	precisions(uint256)
0x3e5	unpause()
0x3ed	getRedeemMultiAmount(uint256[])
0x45d	admins(address)
0x497	redeemMulti(uint256[],uint256)
0x507	getSwapAmount(uint256,uint256,uint256)
0x530	feeRecipient()
0x554	balances(uint256)
0x571	setAdmin(address,bool)
0x59f	tokens(uint256)
0x5bc	swapFee()
0x5c4	swap(uint256,uint256,uint256,uint256)
0x5f3	initialA()
0x5fb	governance()
0x603	paused()
0x60b	setRedeemFee(uint256)
0x628	pause()
0x630	redeemFee()
0x638	redeemProportion(uint256,uint256[])
0x6af	setGovernance(address)
0x6d5	getMintAmount(uint256[])
0x745	getRedeemProportionAmount(uint256)
0x7bd	poolToken()
0x7c5	initialize(address[],uint256[],uint256[],address,uint256)
0x97e	getA()
0x986	collectFee()
0x98e	setFeeRecipient(address)
0x9b4	setMintFee(uint256)
0x10cd	0x10cd
0x3387	0x3387
0x338d	0x338d
0x36be	0x36be
0x3720	0x3720
0x377a	0x377a
0x38ef	0x38ef
0x3931	0x3931
0x3973	0x3973
0x3a01	0x3a01
0x3cc3	0x3cc3
0x3d74	0x3d74
0x3eeb	0x3eeb
0x3f24	0x3f24
0x3f6f	0x3f6f
0x3fd0	0x3fd0
0x3fea	0x3fea
0x40dc	()
0x40dc	fallback()
